,Sentiment,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
236,0,6005,541,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,0,1,387,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,0,677,3752,11170,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,1,9112,39,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,1,1,58,1,3076,552,36,40,250,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3186,0,491,53,1,213,300,47,43752,3314,3802,275,216,6716,4953,9,541,0,0,0,0,0,0,0,0,0,0
2768,1,672,11,521,1064,9420,1576,931,1,419,2121,2203,39,11018,797,112,60,193,2218,112,1100,845,3005,0,0,0
735,1,1223,12205,931,1229,625,4697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4363,0,18552,36120,143,3249,1,1,4872,38,2453,2759,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,1,1,53,1330,2,67,11,23,1,845,1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2679,0,8973,541,4814,1643,29402,1,10606,1,9618,1,4529,42083,416,3607,258,4069,2649,413,0,0,0,0,0,0,0
3229,1,63435,114,9,886,736,3781,12,28,3781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761,1,42083,258,100,20,1,11357,27378,176,48,20,2878,5856,7529,1388,0,0,0,0,0,0,0,0,0,0,0
592,1,1,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,1,1576,7839,2216,19929,1,937,9833,9696,20574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,1,2043,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4355,0,9492,276,3019,4241,3096,203,46229,1713,48892,14655,423,1,245,15646,14,441,696,1,0,0,0,0,0,0,0
3689,1,12,3713,5758,23194,3150,15,58,80,104,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4556,1,1238,1067,8332,19782,1,965,14956,51438,245,1,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0
2987,1,15412,126,387,2649,2173,2942,84893,135,417,940,21234,5946,44,23,557,141,1,1,1239,6274,0,0,0,0,0
4561,1,2145,55895,1742,244,13120,832,7499,5524,5112,1,1,1827,14,441,696,1,0,0,0,0,0,0,0,0,0
3297,1,913,2,55,80,3277,2,28,148,134,540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,0,1576,2,4,19,80731,10009,2,4085,629,55868,215,4,28,9958,22789,0,0,0,0,0,0,0,0,0,0
4274,1,2765,1,1026,1067,3,1,1,21,5583,14,441,696,1,8452,0,0,0,0,0,0,0,0,0,0,0
1279,1,677,3752,11170,45975,1055,7267,1881,1,1384,1259,4530,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,0,2,5,3494,1,37,4,20,1004,805,153,22789,541,1698,1763,675,1576,0,0,0,0,0,0,0,0,0
4540,0,7879,14074,1477,394,1503,454,317,1,25728,38040,38,1,585,2453,1,1,14,441,696,1,0,0,0,0,0
2308,0,1,1576,1604,2253,84954,358,55,198,3249,1259,146,213,11589,584,7059,1298,1046,146,2253,441,0,0,0,0,0
1555,1,42083,1489,17,104,1329,16749,3150,340,399,191,8195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202,1,51,2859,10070,5477,328,1793,1569,198,4572,5012,7175,28,1,14,441,696,1,0,0,0,0,0,0,0,0
4431,1,38040,9007,1495,7782,3680,1,38871,36802,2403,11900,454,14,441,696,1,0,0,0,0,0,0,0,0,0,0
4119,0,51,178,7690,2506,1222,390,656,1,738,1877,564,1,1,14,441,696,1,0,0,0,0,0,0,0,0
706,1,1,1,53,1553,1510,74,584,61,1,1330,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4350,1,38040,209,39649,585,11246,9007,387,88614,1503,216,38,8,454,5012,1333,38871,2216,1643,1,14,441,696,1,0,0
3070,0,257,1,1383,150,1,1,850,150,23107,1,536,584,83,41,22,14059,40564,0,0,0,0,0,0,0,0
745,1,5337,714,27,2672,1046,625,2121,52,2,312,114,4276,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,1,1576,1576,342,224,1510,5804,7283,7535,5804,8779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4060,0,21351,1583,3076,15298,2898,888,7837,20725,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2862,0,1,2216,548,183,8,103,4458,875,1475,11246,1,6521,1330,8,3391,1,1,628,42083,4529,0,0,0,0,0
3430,1,1083,5647,51,3691,1,1,2,2940,114,10117,2355,26378,0,0,0,0,0,0,0,0,0,0,0,0,0
513,1,30261,587,677,8,1299,304,39,498,165,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1,2059,58876,11170,47,11,9696,138,1,9035,1,71919,387,2303,50434,26095,0,0,0,0,0,0,0,0,0,0
4610,1,9894,36120,5867,325,7511,8286,393,8078,2759,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,0,84444,387,585,242,541,146,1351,5695,418,1088,685,216,218,80,317,3761,6,0,0,0,0,0,0,0,0
4216,0,2765,1,5487,42,1,258,1526,454,907,69148,9894,6845,40865,180,668,1,0,0,0,0,0,0,0,0,0
914,1,30,114,1,143,5460,365,317,5536,2453,54360,371,15,3587,1454,506,7906,0,0,0,0,0,0,0,0,0
4451,0,1,244,476,3249,8445,404,1,15646,11538,1045,2949,14,441,696,1,0,0,0,0,0,0,0,0,0,0
4046,0,1885,5320,3577,9348,7250,1,1449,3848,5403,2029,1,14,441,696,1,0,0,0,0,0,0,0,0,0,0
2198,1,21772,2,126,712,1714,2,126,712,316,2,4,2216,2,37,1,0,0,0,0,0,0,0,0,0,0
774,1,1,86,5463,678,53,159,179,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,0,1704,3752,11170,22349,1055,7267,2453,19967,1384,5277,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,1,9066,15001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,1,37,1077,1,1,165,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,1,257,2,1,127,42083,15,1204,34360,216,1508,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,0,51498,1,11170,222,1125,1128,3076,49,72,419,5463,4517,5277,0,0,0,0,0,0,0,0,0,0,0,0
4197,1,81,258,4214,126,1,340,84214,53,218,2137,2074,174,1,14,441,696,1,0,0,0,0,0,0,0,0
909,1,1,10117,29183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,1,1,478,114,1763,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,1,1,3898,1439,2216,1350,1,1282,1463,16749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1,42083,19,1,37857,2216,1452,6,387,775,567,1130,882,2216,0,0,0,0,0,0,0,0,0,0,0,0
1523,1,5850,797,5460,3746,30336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,1,9696,7839,1503,72000,1881,8892,37058,46265,1146,87860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,1,53,1,714,678,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3534,1,42083,5463,2017,94661,5901,5463,548,1,5460,20039,12255,1602,0,0,0,0,0,0,0,0,0,0,0,0,0
4425,0,2317,3,10842,3398,11538,193,323,905,1,1,4872,5682,14,441,696,1,0,0,0,0,0,0,0,0,0
1311,1,275,76,125,2445,400,109,37,4,19,36405,62,36405,26348,1,53836,0,0,0,0,0,0,0,0,0,0
4283,1,2362,1,86351,21,7878,7680,3680,1478,25959,4809,276,213,1,14,441,696,1,0,0,0,0,0,0,0,0
1111,1,54,3556,42081,17605,2,198,129,17,1576,27,71,1576,1209,10052,0,0,0,0,0,0,0,0,0,0,0
4215,1,203,1503,2403,552,387,552,323,28,548,2216,4214,2599,14,441,696,1,0,0,0,0,0,0,0,0,0
1287,1,21772,714,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3649,0,2904,224,203,30261,1259,7561,6513,1046,5614,2403,553,143,38,0,0,0,0,0,0,0,0,0,0,0,0
4076,1,51,4214,3341,36470,886,390,3651,1,20725,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0
3640,1,683,36,15001,1598,114,17,28,120,3,23,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,1,1,86,3076,74,154,896,111,1725,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,1,21610,377,640,3171,3605,23616,300,38,129,2303,6458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4224,0,2765,1,1026,1067,23459,327,15646,993,9348,296,454,14,441,696,1,675,1,0,0,0,0,0,0,0,0
3125,1,1576,42083,20,10043,156,5326,1503,2,22,190,1,7705,13677,740,0,0,0,0,0,0,0,0,0,0,0
327,1,54,146,72,5509,1,30261,2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,1,1,1350,21,12255,1242,658,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,1,39007,5182,1,114,48,39,1321,450,1452,26067,260,342,5540,2203,43908,10607,1046,0,0,0,0,0,0,0,0
2006,0,398,16433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,16433,10626,237,198,7059,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,1,73812,38,60,146,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4345,1,5158,1146,2317,18932,18188,1990,9446,14655,1,7999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1,13579,51,11127,2216,330,2329,416,133,5527,420,37,114,1763,1,0,0,0,0,0,0,0,0,0,0,0
832,1,1,60754,1,48,4996,77,2166,587,2216,9,43936,1503,1330,0,0,0,0,0,0,0,0,0,0,0,0
3079,1,6512,5094,1330,1,425,498,15,241,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,0,6512,7186,74,23,625,5536,399,8853,65,27,4276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4033,0,2980,8470,1,20762,32,16924,328,300,4557,17125,1664,952,1,14,441,696,1,0,0,0,0,0,0,0,0
3427,1,2007,677,56,198,7487,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,0,940,21234,1,10606,1,1,1,584,2145,47,10521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,0,541,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4043,0,1026,1067,51,34360,390,402,32,167,2287,886,2081,47,178,189,14,441,696,1,0,0,0,0,0,0,0
1481,1,1021,114,4694,628,3294,4221,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,1,1,4422,15001,21,468,48,57,3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,59834,75,287,14611,88808,133,5,25191,888,70,2592,912,1270,84,11424,0,0,0,0,0,0,0,0,0,0
54,1,1576,86,1177,1,2497,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2972,1,1576,6512,3345,17,2216,1298,361,1001,2006,4483,2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,1,1,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,1,4422,11836,10,49,72,1108,19964,244,1,27196,1,1142,0,0,0,0,0,0,0,0,0,0,0,0,0
4309,0,141,1577,1855,3830,50265,149,22,337,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3764,1,1,21,60,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,1,2,189,2,7,173,1894,2,2287,4196,12,697,4012,1,1736,2647,17836,2019,2,7,24279,4196,16201,0,0,0
3293,1,1,1931,52,6521,419,4269,6141,5772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,1,54999,6237,10117,147,891,4,171,7851,4856,3999,1,1,1454,33065,0,0,0,0,0,0,0,0,0,0,0
1136,0,51,5116,22966,1,36,439,872,16501,42863,886,1,7455,13074,1,13579,1,0,0,0,0,0,0,0,0,0
987,1,1576,196,44822,328,11469,108,498,1463,167,193,1593,1,2903,105,389,0,0,0,0,0,0,0,0,0,0
2549,1,1,48,571,300,7830,4530,619,82,5094,304,709,15,0,0,0,0,0,0,0,0,0,0,0,0,0
3761,1,27,5857,585,3780,33688,5901,4529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3057,0,1,35516,849,301,6532,1,84,15163,62800,6512,4573,423,46842,0,0,0,0,0,0,0,0,0,0,0,0
3246,1,1,568,419,1,73611,1556,1,1,1,1,1,1,26033,19427,1049,402,0,0,0,0,0,0,0,0,0
1394,1,51,553,128,1948,1948,37843,2624,15,2086,1,9563,205,37843,0,0,0,0,0,0,0,0,0,0,0,0
2637,1,1,953,14376,401,2,2670,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,1,86,22,1576,1,19240,51,42083,9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4362,0,38040,1,797,5695,7735,1253,8,3,498,11900,4795,2652,14,441,696,1,0,0,0,0,0,0,0,0,0
3090,1,42083,2,33,4,389,154,17,2,73,317,300,984,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,0,1,587,5614,2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,1,1,587,4529,390,50384,923,289,300,33054,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4573,1,637,36802,29460,325,404,2734,1146,1,1,244,853,2367,1946,14,441,696,1,0,0,0,0,0,0,0,0
428,1,20073,193,640,38878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4126,1,51,371,5360,41432,10117,4591,11213,7271,135,1,2012,364,2599,66,750,1,14,441,696,1,0,0,0,0,0
2332,1,371,230,541,850,1802,65,743,1863,2,7,149,223,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,1,1576,687,471,42083,100,28226,12898,1,229,18941,149,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,0,6512,625,3707,74,3201,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3389,0,23801,400,38,1384,1576,541,73073,377,21772,11155,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,1,21772,1,146,48,571,8,2649,1415,216,42083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,0,1576,13579,8783,22686,230,43936,914,1495,1877,377,38,72,4069,3,13553,5344,1,1142,0,0,0,0,0,0,0
3986,1,12017,19012,1725,1350,697,1086,213,178,421,1,28,398,498,0,0,0,0,0,0,0,0,0,0,0,0
2262,0,1,2,7,37,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1,1,9326,1253,1,5094,105,1350,15986,143,1881,184,22,577,0,0,0,0,0,0,0,0,0,0,0,0
3212,0,2,3150,1,2,585,60,5727,67,86,541,631,60,691,2303,0,0,0,0,0,0,0,0,0,0,0
1759,0,677,3752,5378,11170,30892,44822,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3535,1,1576,42083,37,27,18397,180,1,15741,285,1,4221,1,22,743,1633,6,0,0,0,0,0,0,0,0,0
326,1,766,5509,714,1245,54754,597,5509,34360,54754,143,1725,1548,228,0,0,0,0,0,0,0,0,0,0,0,0
2608,0,1,1095,548,1046,60282,6385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,1,661,16749,8973,6957,1,224,8973,1059,60,7924,10598,6141,1345,7487,1367,7487,4697,0,0,0,0,0,0,0,0
1724,1,16201,418,52962,22,5,26356,54,1,147,88732,31768,1,182,103,8,10191,565,11234,0,0,0,0,0,0,0
1086,1,691,1345,2216,1,11246,56,168,3483,875,1,69310,1,1,1,2198,9238,2007,13494,2,1,0,0,0,0,0
2523,1,1576,1576,6512,16,198,663,424,3150,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,1,1,1,10117,1,4046,27117,1,88,156,805,1,808,167,4691,0,0,0,0,0,0,0,0,0,0,0
147,0,1,541,8873,571,552,4094,26,5,104,541,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4073,0,51,25191,4825,1,1,4015,390,5794,329,238,1,14,441,696,1,0,0,0,0,0,0,0,0,0,0
3432,0,7455,1885,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,1,5463,1170,17,50384,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,1,419,1571,619,1525,48,571,9330,393,4058,424,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,0,42083,200,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,0,637,8961,77619,548,325,1552,455,553,1188,72,1,1,14,441,696,1,0,0,0,0,0,0,0,0,0
1492,1,1,114,193,1345,66,183,2609,5463,4852,677,10893,11885,9330,0,0,0,0,0,0,0,0,0,0,0,0
2203,1,51,3893,49,72,691,4334,236,462,2635,17010,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3869,1,342,247,1,1,1,1,1585,1,2001,1093,1,42662,18366,6005,17124,1,921,0,0,0,0,0,0,0,0
661,0,71138,53,11,1128,3076,541,2631,3076,3644,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,0,1576,5376,1178,418,178,9492,923,276,344,1046,3518,42083,0,0,0,0,0,0,0,0,0,0,0,0,0
4078,1,1026,1067,51,15145,3512,4807,886,1,521,5984,4514,4214,1,14,441,696,1,0,0,0,0,0,0,0,0
284,0,1,670,3096,25437,1859,3227,3973,242,3973,1,3956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4082,1,2216,1503,255,238,1742,13001,9348,3398,276,2647,4210,832,1109,14,441,696,1,0,0,0,0,0,0,0,0
4366,1,25993,2506,1222,1,797,143,245,7878,455,53902,53549,14,441,696,1,0,0,0,0,0,0,0,0,0,0
1879,0,12298,133,42083,1170,5463,1327,23,2287,1384,5946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,0,7499,143,393,48772,1,2396,455,1,18938,282,5748,8897,1,1,14,441,696,1,0,0,0,0,0,0,0
1203,1,4616,7086,216,5804,4094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,0,1576,46,62,355,2,114,6512,301,241,2,20,454,12,2216,520,28,0,0,0,0,0,0,0,0,0
24,1,1,16749,5860,5536,1,224,7561,6648,325,7924,10598,7283,1298,5860,5744,5860,7897,1477,7291,6144,5536,5804,6216,0,0
4496,1,11900,49510,244,2940,419,2642,1,1,1,1178,1,328,244,1107,1831,53448,14,441,696,1,0,0,0,0,0
3528,1,1576,42083,96,959,2216,57,2,7,584,2114,7121,432,0,0,0,0,0,0,0,0,0,0,0,0,0
3638,1,16749,683,2649,71919,587,56,48,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4012,0,3575,12604,4015,94,5232,29489,6479,1,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0
875,1,1,1,16924,1612,1604,10503,5,1,34360,198,29121,146,0,0,0,0,0,0,0,0,0,0,0,0,0
4399,1,38040,17998,797,23134,7735,11246,9007,12153,387,32581,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0
938,0,1576,108,10,471,30892,236,2,262,288,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,1,33772,1330,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,1,13579,803,2456,260,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4235,0,1,1016,17010,2216,4110,7318,533,298,1,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0
4614,0,38040,9007,2081,244,419,1,6799,1,3848,1,797,20725,1,27817,14,441,696,1,0,0,0,0,0,0,0
3563,0,827,1,5860,6216,224,1046,6856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,1,1576,51,8,2672,71443,2,4563,3150,4530,71443,1222,5524,119,764,242,356,128,2216,300,176,0,0,0,0,0
4071,1,1,1,3528,1,246,4825,312,23868,13753,896,2043,1,14,441,696,1,0,0,0,0,0,0,0,0,0
4237,1,435,2856,1156,886,3672,2216,300,1,398,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0
3837,1,30529,656,21,21,1330,8,9,5094,86,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,1,1,5722,2,73,584,2,9,146,3279,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3655,1,1,216,12255,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,1,10099,38,5901,177,47,64820,12255,435,275,216,74,23,38,9050,1841,0,0,0,0,0,0,0,0,0,0
4305,1,12666,24367,13222,2506,17068,5360,4122,7847,3038,39,1,853,1222,1,14,441,696,1,0,0,0,0,0,0,0
2360,1,4694,1,3898,1095,2017,276,23,468,21,506,1384,4694,387,3746,3605,0,0,0,0,0,0,0,0,0,0
3507,1,1,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,1,1576,51,15078,22310,17745,4271,3,6330,177,47,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,1,3496,275,20,5,231,729,1606,745,7051,1193,120,3311,19,23732,0,0,0,0,0,0,0,0,0,0,0
1332,0,2292,1,2230,32770,1333,890,53120,73901,1367,1272,224,1510,1367,7906,0,0,0,0,0,0,0,0,0,0,0
3016,1,1,3179,1,931,6,21,38,1384,1463,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3502,1,42083,104,53,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,1,1576,4214,1,7363,71,101,171,1350,42083,203,1,183,7363,5,5206,891,104,6820,0,0,0,0,0,0,0
1934,1,342,2376,1,9705,48712,34360,530,7859,2148,623,8431,1,9152,34360,387,38,16749,695,5804,6141,224,1510,5804,625,0
935,0,6962,1,41180,4878,1604,10503,28,178,4953,694,584,1,146,198,48287,237,0,0,0,0,0,0,0,0,0
2418,1,58660,10046,1,418,143,135,3752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,1,2,2940,8001,62,429,746,2216,42083,154,1302,135,584,151,285,1157,1925,0,0,0,0,0,0,0,0,0
1854,1,41804,584,2216,38,1059,38,691,147,36,21,167,121,3852,538,2,7,16749,0,0,0,0,0,0,0,0
4144,0,2765,1,965,219,6298,15091,636,72,1526,9492,536,792,1430,584,1238,1067,55,1,0,0,0,0,0,0,0
2872,1,1,1764,12255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,1,60,2216,2257,1676,25113,2865,2,7,48,114,2613,1,9886,1,1251,441,1576,0,0,0,0,0,0,0,0
1205,0,1,73611,3937,4458,875,47,64,1181,5320,13579,1,3391,1,1108,34617,26033,3926,1,0,0,0,0,0,0,0
2467,1,1,36,1,21234,1222,276,2903,1,1604,1251,29015,890,29402,2403,8763,21234,1,1,0,0,0,0,0,0,0
1645,0,1,1,7455,10088,670,22,1952,5,70414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3417,1,42083,36,21659,182,601,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3476,1,42083,53,11,5,12328,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3714,1,1,86,1,820,1644,64820,1596,325,216,12255,5094,6,114,0,0,0,0,0,0,0,0,0,0,0,0
2861,1,1,874,2,23,86,1,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,1,6512,714,27,74,23,47,498,1222,135,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,0,1576,42083,100,20,9492,654,405,8006,3973,1282,72,21428,135,797,135,1348,3973,0,0,0,0,0,0,0,0
2826,1,180,9,343,6165,42083,4,5048,4556,3674,71,21772,889,13543,7148,12439,3494,0,0,0,0,0,0,0,0,0
3368,1,371,167,393,325,437,1881,5488,96,332,12255,2543,1272,587,8,11885,0,0,0,0,0,0,0,0,0,0
3367,1,1,797,33812,2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3533,1,1576,42083,53670,40,1171,6059,112,2074,960,17,1361,6772,2,86963,0,0,0,0,0,0,0,0,0,0,0
3100,1,292,423,387,1859,24,2216,1,6274,4116,42083,3,1367,1859,0,0,0,0,0,0,0,0,0,0,0,0
4041,1,2765,1,51,16,402,6204,3596,1,356,128,17010,74,56,455,92,862,8996,151,1,0,0,0,0,0,0
1013,0,1576,42083,21,11155,2,67,198,496,6128,3,37,29559,42863,101,1005,9492,536,3,39,22789,0,0,0,0,0
1928,1,1,43944,38,5371,5738,38,5860,3781,1392,21,399,2,3781,66,4697,597,308,25,1,147,1,184,317,1293,15
3449,0,1576,1,8409,53,891,1329,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3920,1,1,69,198,29128,38,9050,406,200,160,478,1,79,259,714,24179,0,0,0,0,0,0,0,0,0,0
3056,0,2007,827,8973,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4232,0,51,323,1,1,1223,888,1,14,441,696,1,675,1,0,0,0,0,0,0,0,0,0,0,0,0
126,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3663,0,72403,281,799,1216,1350,672,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2935,1,200,106,945,2,12,143,8,2903,2649,147,193,552,86,317,2403,0,0,0,0,0,0,0,0,0,0
3204,1,21970,114,38,9135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,1,48270,730,5200,146,5094,16749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,1,25225,1793,3709,143,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,0,57582,50325,33016,11170,506,11885,5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318,0,12714,1033,761,1062,3581,100,5,469,56519,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3531,1,1576,42083,152,1,6555,16740,826,38,912,1508,452,435,529,1802,15,0,0,0,0,0,0,0,0,0,0
2730,1,42083,114,1,2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,1,13821,797,111,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,0,1,3752,551,491,75190,78,96,5094,1,5033,2230,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,1,1576,42083,53,11,51151,1,2017,72,86,237,6186,978,3534,0,0,0,0,0,0,0,0,0,0,0,0
984,0,1576,42083,9705,239,27180,1,1704,1,71316,78,37,10,78,623,4985,691,0,0,0,0,0,0,0,0,0
