,index,Topic,Sentiment,TweetId,TweetDate,TweetText
555,1348,google,0,126527166195314688,Wed Oct 19 05:16:41 +0000 2011,Did # Google really highlight new font # Roboto part # ICS announcement # Android ... ? ! Seriously .
556,1350,google,0,126520550876127232,Wed Oct 19 04:50:24 +0000 2011,# google+ really confusing..
557,1351,google,0,126520337289580544,Wed Oct 19 04:49:33 +0000 2011,"mull # google+ hmmm , aint shore bout nuther social medium profile ."
558,1352,google,0,126518920122335233,Wed Oct 19 04:43:55 +0000 2011,ATHEN 's review # Google Docs # accessibility show lot work need done. http : //t.co/rad9WdSw # a11y HT chadleaman
559,1355,google,0,126516572343910400,Wed Oct 19 04:34:36 +0000 2011,"# Google # Cloud Service Blackouts Threaten Cloud Users : During 30-day period August September , ... http : //t.co/G0ElVRVJ # TCN"
560,1356,google,0,126516408317251585,Wed Oct 19 04:33:56 +0000 2011,Why Google+ Has Uphill Battle Vs. Facebook : Sean Parker http : //t.co/L8RSX1Yf # google
561,1357,google,0,126515822750478337,Wed Oct 19 04:31:37 +0000 2011,RT LCmediaHouse : 4chan 's Chris Poole : # Facebook & # Google Are Doing It Wrong http : //t.co/ZIxfa91N | via RWW # socialmedia
562,1358,google,0,126515697181409280,Wed Oct 19 04:31:07 +0000 2011,Lecture Notes Financial Economics pdf ebook : http : //t.co/7gJQvEwN # google
563,1359,google,0,126514511862706176,Wed Oct 19 04:26:24 +0000 2011,I hate tron theme # Google # ICS
564,1360,google,0,126507644742672384,Wed Oct 19 03:59:07 +0000 2011,"Now , really # google hypocritical ? http : //t.co/6nHuYFeh # analytics"
565,1363,google,0,126503098071007232,Wed Oct 19 03:41:03 +0000 2011,"# Google introduce new Android tablet call 'Ice Cream Sandwich ' ? I 'm # Singaporean , I 'm ( ) confuse ."
566,1364,google,0,126502732369629184,Wed Oct 19 03:39:36 +0000 2011,"# ICS introduces Facial recognition unlock phone , however - demo n't go planned.http : //engt.co/q2KeC7 # Google Goof ! # Android"
567,1366,google,0,126501869920075776,Wed Oct 19 03:36:10 +0000 2011,kursed # Google terrible presentations. Hated terrible camera interference huge screen behind speakers. # headache
568,1367,google,0,126499555742203904,Wed Oct 19 03:26:58 +0000 2011,watched # GalaxyNexus announcement # Google # Samsung.. The thing keep buy ? It 's # Verizon. # FAIL
569,1368,google,0,126497996350304257,Wed Oct 19 03:20:47 +0000 2011,MrTonySays I try # Google word # Visigoth apparently # Google n't know either cause phone froze .
570,1369,google,0,126497929593761792,Wed Oct 19 03:20:31 +0000 2011,RT SHlFT : dear # google & # samsung ... learn presentation 101 first. please .
571,1370,google,0,126497514168922112,Wed Oct 19 03:18:52 +0000 2011,The letdown Samsung Galaxy Nexus phone 5.0 MP Camera. # ICS # Samsung # SamsungGalaxyNexus # SGN # Android # Google
572,1371,google,0,126497333209858049,Wed Oct 19 03:18:09 +0000 2011,"# Google , I 've block global IP network sites. J/K. Stop evil ."
573,1373,google,0,126495219058348032,Wed Oct 19 03:09:45 +0000 2011,From 's laughable file : # google # encrypt # search result BUT U `` log '' maximize # data # collection !
574,1374,google,0,126494895501348864,Wed Oct 19 03:08:27 +0000 2011,adiman_ # google # fail
575,1375,google,0,126494402381225984,Wed Oct 19 03:06:30 +0000 2011,+1 RT SHlFT : dear # google & # samsung ... learn presentation 101 first. please .
576,1376,google,0,126494319749238784,Wed Oct 19 03:06:10 +0000 2011,dear # google & # samsung ... learn presentation 101 first. please .
577,1377,google,0,126494303173361664,Wed Oct 19 03:06:06 +0000 2011,+1 RT tah_med : background SO horrible stream # Samsung # Google # NexusPrime 've see # Adobe # AdobeMAX
578,1378,google,0,126494261922381824,Wed Oct 19 03:05:56 +0000 2011,WHERE THE HECK IS THE ANDROID SOURCE CODE ? ? WTF # GOOGLE
579,1379,google,0,126493910037037058,Wed Oct 19 03:04:32 +0000 2011,Not greatly impressed # Google # Samsung presentation skill .
580,1380,google,0,126493616519647232,Wed Oct 19 03:03:23 +0000 2011,Android ice-cream sandwich 's `` Face Unlock '' fail perform recognition demo'ed stage : D # google # Nexus http : //t.co/CSAeFRHc
581,1381,google,0,126493030185316352,Wed Oct 19 03:01:03 +0000 2011,"good job , # google. anyone get shit actually ship ? # infofail"
582,1383,google,0,126492244151771137,Wed Oct 19 02:57:55 +0000 2011,"Also , # Google problem. chucktodd : Problem Santorum 's electability argument : double-digit loss 2006"
583,1384,google,0,126491870900666368,Wed Oct 19 02:56:26 +0000 2011,They need talk battery life impact # AndroidBeam. It ca n't good news. # Google # Android # ICS
584,1385,google,0,126491825660887040,Wed Oct 19 02:56:16 +0000 2011,another android demo # fail ! # google
585,1386,google,0,126491776482689024,Wed Oct 19 02:56:04 +0000 2011,Too bad # google n't tribute graphic # DennisRitchie .
586,1387,google,0,126491509527805952,Wed Oct 19 02:55:00 +0000 2011,Presentation fail. # Google # Samsung
587,1389,google,0,126491480087986176,Wed Oct 19 02:54:53 +0000 2011,"Android Crashing : 1 , Google 'Quick Response ' Feature : 0 # Google # ICS # Android # QuickResponse"
588,1391,google,0,126490750958567424,Wed Oct 19 02:51:59 +0000 2011,# Google People app ... next revolution stalking .
589,1393,google,0,126489936944832512,Wed Oct 19 02:48:45 +0000 2011,"# Samsung , # Google Unveil Phone http : //t.co/hOB37hbO"
590,1394,google,0,126488700975726593,Wed Oct 19 02:43:51 +0000 2011,Why # Google whore SAMSUNG ? # ICS
591,1395,google,0,126487669533442048,Wed Oct 19 02:39:45 +0000 2011,"If # Google n't fix pinch-zoom # Android 2.3.6 soon , I might leave fold go # CyanogenMod"
592,1397,google,0,126487206570373120,Wed Oct 19 02:37:54 +0000 2011,"Ouch , crash burn. # Android facial recognition # IceCreamSandwich n't work presentation. http : //t.co/6vsasZyT # Google"
593,1398,google,0,126487152338026496,Wed Oct 19 02:37:41 +0000 2011,Google gon na need good beat # iOS # Android # icecreamsandwich # Google http : //t.co/tBNyX7p7
594,1399,google,0,126486838549557248,Wed Oct 19 02:36:26 +0000 2011,RT RoycinD : Face Unlock ! # ICS Literally know face ! # Google # galaxynexus FAILED !
595,1400,google,0,126486654830645249,Wed Oct 19 02:35:43 +0000 2011,# fail face recognition work # google # samsung
596,2460,microsoft,1,126803641486163969,Wed Oct 19 23:35:18 +0000 2011,Just participate another # Microsoft # SQLServer certification test # TSQL type instead multiple choices. Really cool .
597,2461,microsoft,1,126792129832951808,Wed Oct 19 22:49:34 +0000 2011,# Microsoft # Opens The Door To Two # Spanish # Entrepreneurs With # Medical # Project ! http : //t.co/c97sNizT
598,2462,microsoft,1,126788430679113728,Wed Oct 19 22:34:52 +0000 2011,"# Buffalo , # Intel , # Microsoft , # IBM best pavilion # SMAU"
599,2464,microsoft,1,126779403605770241,Wed Oct 19 21:58:59 +0000 2011,WP7 get : # Microsoft Claws Back Smartphone Relevance : Rich Jaroslovsky - Bloomberg http : //t.co/JIMML4RC via BloombergNews
600,2466,microsoft,1,126774092274741248,Wed Oct 19 21:37:53 +0000 2011,RT Logic2020 : Why I love # Microsoft & gt ; Microsoft host Kids TechFest encourage career tech http : //t.co/fmzFWgYv # babygeeks ...
601,2467,microsoft,1,126768366345138176,Wed Oct 19 21:15:08 +0000 2011,# Microsoft word work computer ! Yessss
602,2470,microsoft,1,126755785391869954,Wed Oct 19 20:25:08 +0000 2011,Will watch one interest ! RT RossMistry : # Microsoft Codename `` Data Explorer '' CTP Coming ... http : //t.co/kvJSerCj via scottyd99999
603,2471,microsoft,1,126755232393867264,Wed Oct 19 20:22:57 +0000 2011,Lunch today : 19.00 Eating # Microsoft attend # VSLive ? Priceless .
604,2472,microsoft,1,126754593714606085,Wed Oct 19 20:20:24 +0000 2011,Will watch one interest ! RT RossMistry : # Microsoft Codename `` Data Explorer '' CTP Coming Next Month http : //t.co/vpQOyXWa
605,2473,microsoft,1,126754500278104064,Wed Oct 19 20:20:02 +0000 2011,`` # Microsoft detail Search improvement Windows 8 Start Screen '' http : //t.co/Agv49znJ
606,2474,microsoft,1,126750973329817601,Wed Oct 19 20:06:01 +0000 2011,Mango show # Microsoft still taste smartphone success http : //t.co/AFm8VSMm # wp7 # mango
607,2475,microsoft,1,126749591956762624,Wed Oct 19 20:00:32 +0000 2011,RT bmann Awesome ! TommyLee move # Vancouver Dev Evangelist # Microsoft - finally get local
608,2476,microsoft,1,126748497096622080,Wed Oct 19 19:56:11 +0000 2011,Awesome ! TommyLee move # Vancouver Dev Evangelist # Microsoft - finally get local
609,2477,microsoft,1,126748156003221504,Wed Oct 19 19:54:49 +0000 2011,Microsoft Stores offer free Windows Phone 7 device # microsoft # microsoftstores : Microsoft 's retail store ar ... http : //t.co/r2RndN6Y
610,2478,microsoft,1,126748155021762561,Wed Oct 19 19:54:49 +0000 2011,Microsoft Stores offer free Windows Phone 7 device # microsoft # microsoftstores http : //t.co/xoLRaueY # microsoft
611,2479,microsoft,1,126748153952206849,Wed Oct 19 19:54:49 +0000 2011,Microsoft Stores offer free Windows Phone 7 device # microsoft # microsoftstores http : //t.co/F4HwAN6Q
612,2480,microsoft,1,126747965393084416,Wed Oct 19 19:54:04 +0000 2011,Microsoft Stores offer free Windows Phone 7 device # microsoft # microsoftstores http : //t.co/7YvJMHnQ
613,2481,microsoft,1,126747962817781760,Wed Oct 19 19:54:03 +0000 2011,Microsoft Stores offer free Windows Phone 7 device # microsoft # microsoftstores http : //t.co/hJ8qlOC9 # neowin
614,2482,microsoft,1,126747960900984832,Wed Oct 19 19:54:03 +0000 2011,Microsoft Stores offer free Windows Phone 7 device # microsoft # microsoftstores http : //t.co/BpFKyd1O
615,2483,microsoft,1,126744770713362432,Wed Oct 19 19:41:22 +0000 2011,# Microsoft store I come spend hard earn cash. # vslive
616,2485,microsoft,1,126742063961214976,Wed Oct 19 19:30:37 +0000 2011,Hey parent ! Did know free tool # Microsoft help keep kid safe online ? Live Family Safety http : //t.co/5pk1et6r
617,2486,microsoft,1,126741671965769728,Wed Oct 19 19:29:04 +0000 2011,# Microsoft # Cloud Microsoft offer student free access technology improve employability : Dubbe ... http : //t.co/rGBHHUQP # TCN
618,2488,microsoft,1,126736431929507840,Wed Oct 19 19:08:14 +0000 2011,`` # Microsoft detail Windows 8 search improvement '' - via SlashGear http : //t.co/JCawWRzQ
619,2491,microsoft,1,126732577301217280,Wed Oct 19 18:52:55 +0000 2011,Why I love # Microsoft & gt ; Microsoft host Kids TechFest encourage career tech http : //t.co/fmzFWgYv # babygeeks via Techflash
620,2492,microsoft,1,126732240368570369,Wed Oct 19 18:51:35 +0000 2011,Microsoft explain new improvement Windows 8 Start screen search : http : //t.co/cxovk5WW # buildingwindows8 buildwindows8 # tech # microsoft
621,2494,microsoft,1,126731873517965313,Wed Oct 19 18:50:07 +0000 2011,enjoy # Microsoft # Search Idea Could Let You Search Like Miley http : //t.co/GWOkOCEg great
622,2495,microsoft,1,126730153454870529,Wed Oct 19 18:43:17 +0000 2011,"# Microsoft Bing The New King Search , Tipped # Google Search http : //t.co/61OgLIKA"
623,2498,microsoft,1,126725332031127552,Wed Oct 19 18:24:08 +0000 2011,Another Gem # Microsoft - Curate personal history `` Project Greenwich '' . Available later month. http : //t.co/KgNrbVgp
624,2499,microsoft,1,126721324042305536,Wed Oct 19 18:08:12 +0000 2011,Beam # Microsoft ! Microsoft # holoDesk research project : http : //t.co/KlMgkh5V
625,2501,microsoft,1,126715314007314434,Wed Oct 19 17:44:19 +0000 2011,This charity work days. http : //t.co/839klkFH # billgates # philanthropy # microsoft
626,2502,microsoft,1,126714241427312641,Wed Oct 19 17:40:04 +0000 2011,Ballmer Thinks You Have To Be A Computer Scientist To Use Android http : //t.co/VKV2TBcj # tech # microsoft ( agree extent )
627,2503,microsoft,1,126709513947594753,Wed Oct 19 17:21:16 +0000 2011,"We great time # TechEdAfrica thanks sponsor , delegate , # Microsoft # mimecastsa ."
628,2504,microsoft,1,126705831126384640,Wed Oct 19 17:06:38 +0000 2011,"Validated # Microsoft # iSCSI target Win Server 8 work fine # VMware # vSphere5 / ESXi5 , errors - : http : //t.co/6qnLWFt7"
629,2505,microsoft,1,126695555685560320,Wed Oct 19 16:25:49 +0000 2011,wow - # Microsoft tech turn body touchscreen http : //t.co/5hVBC5Bm via PSFK
630,2506,microsoft,1,126693834846515200,Wed Oct 19 16:18:58 +0000 2011,Love # Microsoft campus ! Love feel mixer building. Thanks # vslive bring conference !
631,2507,microsoft,1,126692533869871106,Wed Oct 19 16:13:48 +0000 2011,# microsoft # research show # Holodesk. Awesome ! ! ! The holodeck one step closer ! bit.ly/pCMJON # kinect /via dvroegop
632,2508,microsoft,1,126691809417113600,Wed Oct 19 16:10:55 +0000 2011,"RT ralphbin : # Microsoft Research show # Holodesk - look like science fiction , science fact http : //t.co/w5OCrbpm Cool sound"
633,2509,microsoft,1,126689578886246400,Wed Oct 19 16:02:04 +0000 2011,"# Microsoft Research show # Holodesk - look like science fiction , science fact http : //t.co/vv6ltkYp"
634,2510,microsoft,1,126689007512993792,Wed Oct 19 15:59:47 +0000 2011,Zune Music arrive Canada ! http : //t.co/CJJ12v4I # microsoft # music # news
635,2511,microsoft,1,126688284343672832,Wed Oct 19 15:56:55 +0000 2011,# Kinect Makes Learning Playful Help # SesameStreet # NationalGeographic # education # microsoft http : //t.co/E5uhka8F
636,2513,microsoft,1,126677986522054657,Wed Oct 19 15:16:00 +0000 2011,Hey parent ! Did know free tool # Microsoft help keep kid safe online ? Live Family Safety http : //t.co/muuWbGPn
637,2514,microsoft,1,126674853230149632,Wed Oct 19 15:03:33 +0000 2011,â sinanaral : Check new # Microsoft # faculty fellow : http : //t.co/2oeNsVG8 poise change world ! â Go jure !
638,2517,microsoft,1,126668529046007808,Wed Oct 19 14:38:25 +0000 2011,# Microsoft try combine # Xbox # WindowsPhone # PC share neat look interface. http : //t.co/J332zfpO
639,2519,microsoft,1,126663720075141121,Wed Oct 19 14:19:18 +0000 2011,I become # Citizenship # Member Microsoft ... Thanks # GOD : ) # MSPEgypt # Microsoft
640,2520,microsoft,1,126659125751971840,Wed Oct 19 14:01:03 +0000 2011,Blog Post : Cool Tool : Microsoft Mouse Without Borders. http : //t.co/uM860jFh # Tools # Utilities # microsoft
641,2521,microsoft,1,126658961263951873,Wed Oct 19 14:00:24 +0000 2011,"Forget Siri , still beat speech command windowsphone : http : //t.co/19GAjSGi # wp7 # mango # tellme # microsoft # siri"
642,2522,microsoft,1,126658937155108866,Wed Oct 19 14:00:18 +0000 2011,# Microsoft test prove # AppSense enterprise scalability ! 78K user one personalization DB - http : //t.co/xtZMPSMT # enterprise
643,2523,microsoft,1,126658528965439488,Wed Oct 19 13:58:41 +0000 2011,"RAD_Software Yes good point # ERP unfair assessment say `` # SAGE , # SAP # Microsoft Dynamics , deliver ''"
644,2524,microsoft,1,126650473322262529,Wed Oct 19 13:26:40 +0000 2011,"Good dev opportunity # Microsoft UX Tour , Helsinki Finland http : //t.co/hCKJXz4K"
645,2528,microsoft,1,126629320948060161,Wed Oct 19 12:02:37 +0000 2011,I blow away technological innovation ... . # microsoft # marketing ! !
646,2529,microsoft,1,126611718376919041,Wed Oct 19 10:52:40 +0000 2011,RT asherCFO : # Yahoo 4 sale - ! Yrs back # Microsoft almost buy & glad didn't. This could b deal year ...
647,2530,microsoft,1,126610651916410881,Wed Oct 19 10:48:26 +0000 2011,# Yahoo 4 sale - ! Yrs back # Microsoft almost buy & glad didn't. This could b deal year dosent happen !
648,2531,microsoft,1,126608712407322624,Wed Oct 19 10:40:43 +0000 2011,# Microsoft present # Omnitouch - http : //t.co/ui0aD1FJ - Very impressive futuristic technology !
649,2532,microsoft,1,126605340270788608,Wed Oct 19 10:27:19 +0000 2011,"Is # Google Down ? http : //t.co/wFrzKYsN via Ejunkie Good # Bing , # Microsoft âs investment pay"
650,2534,microsoft,1,126599751402668032,Wed Oct 19 10:05:07 +0000 2011,RT DariuszPorowski : RT Me ! rem8 : On way home 1st day # MTS11. Had great time alead DariuszPorowski others # mv ...
651,2535,microsoft,1,126596256138137600,Wed Oct 19 09:51:14 +0000 2011,# mango show # microsoft still taste smartphone success http : //t.co/mAOQaplH
652,2537,microsoft,1,126581165636333568,Wed Oct 19 08:51:18 +0000 2011,one picture service provide # cloud. I love # Microsoft http : //t.co/Q0QLeokZ
653,2538,microsoft,1,126579574921371648,Wed Oct 19 08:44:57 +0000 2011,Windows Runtime .NET : Better Together http : //t.co/z7BBJ1xU # dotnet # dev # WinRT # microsoft
654,2540,microsoft,1,126570919513686018,Wed Oct 19 08:10:33 +0000 2011,OMG : ) : ) # Microsoft # Sharepoint actually work ! Thanks excellent colleague William
655,2541,microsoft,1,126559269603647488,Wed Oct 19 07:24:15 +0000 2011,# windowsphone # wp7 # Microsoft really google ? http : //t.co/vI0htJRr # icecreamsandwichfail innovation imitation sad sad
656,2542,microsoft,1,126555956975910912,Wed Oct 19 07:11:06 +0000 2011,The use Office 2010 fall love with. # honest # genius # microsoft
657,2543,microsoft,1,126553559847288832,Wed Oct 19 07:01:34 +0000 2011,guardiantech I love `` And look China : '' Apple fund sweatshops Gates fund foundation # apple # microsoft
658,2544,microsoft,1,126552645497405440,Wed Oct 19 06:57:56 +0000 2011,That good one ( commercial ) . # microsoft
659,2545,microsoft,1,126532025552347136,Wed Oct 19 05:36:00 +0000 2011,Welcome Skype # Microsoft family. We amazing thing together. http : //t.co/YKCHtu8h # welcomeskype
660,2546,microsoft,1,126529895923843072,Wed Oct 19 05:27:32 +0000 2011,& lt ; 3 u # microsoft ! ! !
661,2548,microsoft,1,126494986983325696,Wed Oct 19 03:08:49 +0000 2011,Not # Microsoft fan cool. Video : Turn surface # touchscreen http : //t.co/yy1hNrbQ
662,2549,microsoft,1,126492789939765248,Wed Oct 19 03:00:05 +0000 2011,"Wow # android # ic , lot uh uh uh uh talk go ... forsure # microsoft # mango launch people public speaking skill"
663,2551,microsoft,0,126802977813037057,Wed Oct 19 23:32:40 +0000 2011,ICS # android go kill Mango # wmp # microsoft # rimm. already kill webOS Nokia OS ...
664,2553,microsoft,0,126793207613894659,Wed Oct 19 22:53:51 +0000 2011,# Microsoft # Outlook # 2011 # Mac # sucksâ¦ # hate
665,2554,microsoft,0,126790861831938048,Wed Oct 19 22:44:31 +0000 2011,# Microsoft freeze # Xbox account hack report - http : //t.co/w051BfS0 via CanadaIT
666,2555,microsoft,0,126789739180326913,Wed Oct 19 22:40:04 +0000 2011,# Update # Microsoft MS11-078 - Critical : Vulnerability .NET Framework Microsoft Silverlight Could Allow R ... http : //t.co/izO0WUNt
667,2556,microsoft,0,126788223409197058,Wed Oct 19 22:34:02 +0000 2011,# Microsoft # Windows Media Centre GUI # Fail # MajorFail
668,2557,microsoft,0,126786271921184768,Wed Oct 19 22:26:17 +0000 2011,How # Apple eclipse # Microsoft. http : //t.co/WU9bFI1h
669,2558,microsoft,0,126782820709441536,Wed Oct 19 22:12:34 +0000 2011,"theresamarosy haha k , think everybody know # Microsoft suck ."
670,2562,microsoft,0,126771575654596608,Wed Oct 19 21:27:53 +0000 2011,# Microsoft Lync crash issue # Mac OS X 10.7.2 [ Fixed ] - http : //t.co/rzucFejc
671,2563,microsoft,0,126771575591665665,Wed Oct 19 21:27:53 +0000 2011,# Microsoft Lync crash issue # Mac OS X 10.7.2 [ Fixed ] - http : //t.co/Gjiu2zz1
672,2564,microsoft,0,126766935634485249,Wed Oct 19 21:09:27 +0000 2011,"RT schestowitz : When # Microsoft break law play `` victim '' . Now engage racketeering , call victim `` outlaw '' ( `` respect ..."
673,2565,microsoft,0,126763744557662209,Wed Oct 19 20:56:46 +0000 2011,"# Nokia worker ask , chief executive # Microsoft mole ? http : //t.co/lWJP9GiU"
674,2566,microsoft,0,126763108080427009,Wed Oct 19 20:54:14 +0000 2011,RT idtheftprotect : # Microsoft frozen # Xbox Live ( XBL ) account online gamers report hacked. http : //t.co/M ...
675,2567,microsoft,0,126761988608098304,Wed Oct 19 20:49:47 +0000 2011,"I give try Windows 8 Dev. Preview good UI way messy right , wait Beta # microsoft # windows8"
676,2568,microsoft,0,126759080860725248,Wed Oct 19 20:38:14 +0000 2011,Six PowerPoint Nightmares ( How Fix Them ) http : //t.co/JsQ96NuQ # powerpoint # microsoft # presentation
677,2569,microsoft,0,126758070176059392,Wed Oct 19 20:34:13 +0000 2011,How # Apple eclipse # Microsoft http : //t.co/1fH0dFGj guardian
678,2570,microsoft,0,126754989409452032,Wed Oct 19 20:21:59 +0000 2011,This kind really creepy : Use search engine way MileyCyrus would http : //t.co/a050TG4L . . . # Microsoft
679,2571,microsoft,0,126754753697943552,Wed Oct 19 20:21:02 +0000 2011,Great time family ? # Microsoft # advertising enrages me. Again. http : //t.co/pYT7vKRP
680,2572,microsoft,0,126753683630333952,Wed Oct 19 20:16:47 +0000 2011,"With # Windows 8 , # Microsoft ca n't forget past antitrust issue http : //t.co/z4jWLQVu"
681,2573,microsoft,0,126750481069510656,Wed Oct 19 20:04:04 +0000 2011,# Microsoft currently pay produce # swpats propaganda lobby politician -- make racketeering seem `` acceptable ''
682,2574,microsoft,0,126748219261726721,Wed Oct 19 19:55:05 +0000 2011,There nothing like sit workshop day talk # microsoft talk tomorrow + wait part .
683,2575,microsoft,0,126748091083788288,Wed Oct 19 19:54:34 +0000 2011,RT InformationWeek : Reader 'Tronman ' compare # SteveBallmer albatross around # Microsoft 's neck. Do agree ? Join discu ...
684,2576,microsoft,0,126747859960856576,Wed Oct 19 19:53:39 +0000 2011,"When # Microsoft break law play `` victim '' . Now engage racketeering , call victim `` outlaw '' ( `` respect IP '' ) ."
685,2579,microsoft,0,126744670465306624,Wed Oct 19 19:40:58 +0000 2011,# Microsoft take 6 month recruit Everson 9 month lose # Faceboook via Adweek http : //t.co/l5mTm6Ig
686,2580,microsoft,0,126744386137624576,Wed Oct 19 19:39:51 +0000 2011,Comp crash # Microsoft : / Would n't get iMac -__-
687,2582,microsoft,0,126744130784198656,Wed Oct 19 19:38:50 +0000 2011,Reader 'Tronman ' compare # SteveBallmer albatross around # Microsoft 's neck. Do agree ? Join discussion ! http : //t.co/2iJK0VB3
688,2583,microsoft,0,126744129135845377,Wed Oct 19 19:38:49 +0000 2011,Reader 'Tronman ' compare # SteveBallmer albatross around # Microsoft 's neck. Do agree ? Join discussion ! http : //t.co/DFFkvnSJ
689,2585,microsoft,0,126740373883191296,Wed Oct 19 19:23:54 +0000 2011,"RT Saptha : When u dine customer u shoukd never explain abt solution unless ask , M $ never lean concept # microsoft # fail"
690,2586,microsoft,0,126738867087884288,Wed Oct 19 19:17:55 +0000 2011,I hate # Microsoft PowerPoint !
691,2587,microsoft,0,126730748882460672,Wed Oct 19 18:45:39 +0000 2011,Is # Microsoft another evil corporation ? Beware come buy # Windows8 PC http : //t.co/QbgXXJMm
692,2588,microsoft,0,126730580934135809,Wed Oct 19 18:44:59 +0000 2011,# skype part stupid # microsoft seem
693,2589,microsoft,0,126730265551843329,Wed Oct 19 18:43:44 +0000 2011,# Skype underwhelming : I use skype. It recently buy # Microsoft $ 8.5 billion. As v ... http : //t.co/Xli2bR42
694,2590,microsoft,0,126727758108823553,Wed Oct 19 18:33:46 +0000 2011,Apple + Microsoft ... The Difference : How # Apple Eclipsed # Microsoft PSFK : http : //t.co/Rmi8oSMi # brand # brand # marketing # innovation
695,2593,microsoft,0,126724991495569408,Wed Oct 19 18:22:47 +0000 2011,"If # Apple come game console ( ala Xbox 360 ) blow current player water , # Microsoft # Sony would trouble"
696,2594,microsoft,0,126722961381134336,Wed Oct 19 18:14:43 +0000 2011,"The fact # Microsoft use # QRCode alongside one colour code show format failing , opinion ? http : //t.co/BlhHGOpo"
697,2595,microsoft,0,126722095743893504,Wed Oct 19 18:11:16 +0000 2011,"If # Microsoft interoperability product ( Xbox 360 , Windows 7 , Windows Phone 7 , Zune ) I 'd Windows Phone user ."
698,2596,microsoft,0,126720736848117760,Wed Oct 19 18:05:52 +0000 2011,# Microsoft - We put `` backwards '' backwards compatibility. # instantfollowback
699,2597,microsoft,0,126719328035942400,Wed Oct 19 18:00:16 +0000 2011,Is # Nokia chief executive # Microsoft mole ? http : //t.co/jkOTcrMb Stephen Elop accuse destroy Nokia Microsoft buy cheap .
700,2598,microsoft,0,126718833493938176,Wed Oct 19 17:58:18 +0000 2011,# Microsoft # Dynamics # NAV cesspit. Extreme consultingware. To avoid ...
701,2600,microsoft,0,126714471543619584,Wed Oct 19 17:40:58 +0000 2011,"When u dine customer u shoukd never explain abt solution unless ask , M $ never lean concept # microsoft # fail"
702,2601,microsoft,0,126712110095925250,Wed Oct 19 17:31:35 +0000 2011,Distrust angst amongst # Nokia employee # Selop # Microsoft fixation. http : //t.co/jkOTcrMb
703,2602,microsoft,0,126705293055889408,Wed Oct 19 17:04:30 +0000 2011,I quickly fall love # Apple # iCloud. Finally web-based solution wave old # Microsoft Outlook bye-bye
704,2603,microsoft,0,126704033779023872,Wed Oct 19 16:59:30 +0000 2011,`` Yeh behatreen samay hay parivar honeka '' say # microsoft # ad hindi. Preaching family value indian ? Get local ad agency guy
705,2604,microsoft,0,126700315507572736,Wed Oct 19 16:44:43 +0000 2011,"# BOFH excuse # 447 : According # Microsoft , 's design | # IFollowBack # Instantly"
706,2605,microsoft,0,126700014385897472,Wed Oct 19 16:43:32 +0000 2011,"I sware go , # window # microsoft death ... I n't know I keep give window ( cont ) http : //t.co/3rkOchzr"
707,2606,microsoft,0,126692062757269505,Wed Oct 19 16:11:56 +0000 2011,RT EA_Jorge : I 'm day 80-something Xbox LIVE acct hacked. This bad PSN hack. Will I ever get back ? # Microsof ...
708,2608,microsoft,0,126690175656001538,Wed Oct 19 16:04:26 +0000 2011,"Dear # Microsoft , I hit Windows update button *once* manually run update , 4 5 times. # sysadmin"
709,2609,microsoft,0,126689051960033280,Wed Oct 19 15:59:58 +0000 2011,"Totally unproductive day access # Microsoft Excel Word , aaargh ! Will work late tonight hubby fixes. # fingerscrossed"
710,2610,microsoft,0,126686283769712640,Wed Oct 19 15:48:58 +0000 2011,RT ManelFMartinez : How # Apple eclipse # Microsoft http : //t.co/IJ6XyDp3 # sun rise # via guardian
711,2611,microsoft,0,126686075287642112,Wed Oct 19 15:48:08 +0000 2011,How # Apple eclipse # Microsoft http : //t.co/IJ6XyDp3 # sun rise # via guardian
712,2613,microsoft,0,126681641388216320,Wed Oct 19 15:30:31 +0000 2011,# Microsoft frozen # Xbox Live ( XBL ) account online gamers report hacked. http : //t.co/MdQhb6x3
713,2614,microsoft,0,126681389570596865,Wed Oct 19 15:29:31 +0000 2011,"nicholi57 yuvalz MobileBurn let 's wait see interest ppl , # MeeGo ... No one like # Microsoft , force feed WPs"
714,2615,microsoft,0,126680630087008257,Wed Oct 19 15:26:30 +0000 2011,I 'm day 80-something Xbox LIVE acct hacked. This bad PSN hack. Will I ever get back ? # Microsoft # Xbox # Fail
715,2616,microsoft,0,126679134817624066,Wed Oct 19 15:20:33 +0000 2011,Interesting read - How # Apple eclipse # Microsoft http : //t.co/hFWpbMY6 via guardian ( cc : elcheicon )
716,2617,microsoft,0,126677032837971968,Wed Oct 19 15:12:12 +0000 2011,"So let get straight , # microsoft make window phone , microsoft own skype 's # skype app windows phone ."
717,2619,microsoft,0,126672651459633152,Wed Oct 19 14:54:48 +0000 2011,Fuck # microsoft love death red ring free xboxlive kill me. # Sony day : -\
718,2621,microsoft,0,126668133405696000,Wed Oct 19 14:36:51 +0000 2011,"http : //t.co/PUJYV9c0 With friend like # Billgates # steveballmet # microsoft , needs enemy ; - )"
719,2622,microsoft,0,126666768541421571,Wed Oct 19 14:31:25 +0000 2011,# Microsoft 's late offering leave pray Blue Screen Death. http : //t.co/gTqdvfxo # advertising # OhNoNotAgain
