,Sentiment,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
690,0,2,99,2641,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,1,2,375,904,712,1,6356,693,375,14,441,696,1,675,8549,0,0,0,0,0,0,0,0,0,0,0
553,0,285,258,712,816,10,1,1576,1,904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,0,419,1759,1948,55868,130,4429,39149,130,2103,22789,40,11484,4470,14,441,696,1,2641,55868,0,0,0,0,0,0
206,0,2765,1,1,746,2,163,2,76,1062,60,111,2,76,103,353,28445,1,0,0,0,0,0,0,0,0
392,0,6394,1,471,1,3562,920,3,302,3485,3241,415,1,153,746,0,0,0,0,0,0,0,0,0,0,0
397,1,51,39,28738,53,9,5658,35,85,1275,2,189,4869,1576,136,101,84,712,4869,1,0,0,0,0,0,0
740,0,14,441,696,1,1880,15317,17466,3,5,16830,5975,4852,100,2641,3,69867,24408,1672,2303,0,0,0,0,0,0
217,0,746,16,123,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,7,2079,1118,1576,127,85,1311,891,2,300,4869,746,302,0,0,0,0,0,0,0,0,0,0,0
642,1,2641,468,3006,1,9563,1,1,1576,22,1,6044,14,441,696,1,9563,0,0,0,0,0,0,0,0,0
781,1,15,2,3674,1,1,342,50,1410,1698,2,12,5194,361,0,0,0,0,0,0,0,0,0,0,0,0
612,1,2641,11018,1202,296,1672,157,393,3494,2641,1,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0
546,1,349,4869,3989,712,7763,3156,1690,53,31,833,14,441,696,1,712,4869,0,0,0,0,0,0,0,0,0
725,0,2641,51220,55868,55,40,408,9421,126,4869,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0
683,0,2765,1,3062,1,88,2512,1,93413,255,2641,3,1358,78,569,560,1,0,0,0,0,0,0,0,0,0
98,1,1118,430,7815,746,31939,597,3367,738,2622,233,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,0,124,208,2744,208,11,51980,2641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,0,1253,3,49496,1471,712,44536,915,1119,92,16,1575,2642,31149,2101,2724,0,0,0,0,0,0,0,0,0,0
406,1,712,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,1,841,27,746,5,1545,688,380,712,218,39,76127,28738,157,25,1527,0,0,0,0,0,0,0,0,0,0
47,1,7158,929,746,2,181,334,465,886,2,149,5,58,816,746,567,0,0,0,0,0,0,0,0,0,0
32,1,2432,111,1552,302,1,60,789,19967,9,302,111,14,441,696,1,746,1,0,0,0,0,0,0,0,0
200,0,11,746,645,277,311,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1,746,43711,462,2,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,16439,2602,2016,23,46,87,385,497,1,14,441,696,1,1,746,502,515,4530,515,4530,5511,5511,13805,61,2
766,0,2,428,2,97,1131,12797,44,516,566,2641,3090,1003,0,0,0,0,0,0,0,0,0,0,0,0,0
230,0,200,2648,895,10509,619,746,14481,71,2,10404,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,1,2765,1,1746,383,54,439,5514,186,69,101,712,7763,0,0,0,0,0,0,0,0,0,0,0,0,0
378,0,2765,1,382,4,6682,746,746,588,623,1082,612,7528,283,3,722,0,0,0,0,0,0,0,0,0,0
288,0,43,1725,394,65,714,400,109,233,156,194,746,1884,644,267,465,516,157,0,0,0,0,0,0,0,0
418,1,597,2,7,97,155,2,122,389,1339,2,6,1188,712,0,0,0,0,0,0,0,0,0,0,0,0
674,0,2765,1,2641,3097,1473,174,10280,612,463,17710,1178,8432,14,441,696,557,0,0,0,0,0,0,0,0,0
391,0,5516,652,746,520,2641,28,3003,1347,39,1887,246,305,3003,14924,0,0,0,0,0,0,0,0,0,0,0
592,0,880,846,755,4869,6045,12081,1,4,10,1791,14,441,696,1,712,0,0,0,0,0,0,0,0,0,0
498,1,342,557,967,712,2067,44081,39,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,184,124,160,425,422,746,14,441,696,1,939,746,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,746,584,111,1552,4983,60,8,746,142,27,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0
471,1,2,7,453,4869,7768,380,1,6498,4869,44081,1,712,1,0,0,0,0,0,0,0,0,0,0,0,0
647,1,2440,111,975,5025,21,2641,291,198,211,6866,184,74,260,805,135,7596,259,0,0,0,0,0,0,0,0
128,1,2765,1,2,4642,1364,12,46,746,157,128,79,176,43711,128,79,176,1310,0,0,0,0,0,0,0,0
850,0,2765,1,50,580,1,1244,7193,96,59,3217,1887,286,1,2765,4433,905,0,0,0,0,0,0,0,0,0
520,1,712,78,3156,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,111,1552,107,1345,1,2148,553,184,4051,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,110,746,267,296,302,916,2,15950,1,755,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0,311,311,311,1,288,914,1517,2101,1698,11,746,55,67,184,6,66,17,8320,0,0,0,0,0,0,0
40,1,12,39,2622,746,302,111,674,616,1,7369,2622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,1,6,6,6,495,596,1690,15690,4869,12383,1,174,14,441,696,1,712,0,0,0,0,0,0,0,0,0
379,0,1,746,14924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,746,1082,64,1569,176,455,58,157,28,1037,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,0,14,441,696,1,2641,99,2641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,0,5063,288,1082,830,1019,31,6862,2234,17,156,746,451,126,0,0,0,0,0,0,0,0,0,0,0,0
52,1,81,2923,2432,100,746,6,2231,1202,1899,576,18001,1691,1561,200,0,0,0,0,0,0,0,0,0,0,0
337,0,184,129,17,2,76,3448,746,2074,1311,450,281,1275,2,71,0,0,0,0,0,0,0,0,0,0,0
748,0,45729,2,181,11,65332,2641,3,1948,55868,380,244,380,457,5607,2074,337,1,0,0,0,0,0,0,0,0
719,0,2641,3,223,11615,94,885,697,1010,1009,14,441,696,1,5831,1,0,0,0,0,0,0,0,0,0,0
724,0,25,19697,1948,55868,10117,886,120,446,2273,11,2641,51,809,8588,0,0,0,0,0,0,0,0,0,0,0
295,0,721,746,2648,459,4,4069,2115,816,308,62,400,109,223,2123,74,4,120,19,0,0,0,0,0,0,0
701,0,597,16,9206,1980,16,1,119,1650,1717,3109,1262,345,557,119,4736,3831,2641,415,0,0,0,0,0,0,0
251,0,1,437,90,1604,396,746,582,352,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,0,2641,51220,55868,55,40,408,9421,126,4869,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0
461,1,43,4869,1906,62,1494,39,4166,9,104,11342,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,1,833,18217,2765,1,712,960,8755,2802,18217,14,441,696,1,1,0,0,0,0,0,0,0,0,0,0,0
869,0,2765,1,50,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,746,43711,10,715,1655,433,2642,487,474,516,1,415,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0,2765,1,2,7,859,7955,64364,1,798,11644,2381,4995,746,2783,112,126,10148,0,0,0,0,0,0,0,0
161,0,1,2,1604,3981,302,111,133,148,2,24,22,38,11721,4983,3353,1,746,0,0,0,0,0,0,0,0
555,0,382,712,31,3312,39,4166,57184,421,44081,3989,4869,487,0,0,0,0,0,0,0,0,0,0,0,0,0
729,0,1,5748,2440,19029,606,1,2641,805,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0
401,1,10796,25241,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,0,1,13380,7528,3403,4557,1,2641,58193,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0
476,1,4392,4869,111,530,44081,453,125,39,13856,4869,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,1,12,1134,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,1,315,50,238,1,184,715,1,746,43,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,0,712,3674,39,4869,4556,146,1,596,1690,88,2,7,43345,2,7,1275,0,0,0,0,0,0,0,0,0
389,0,184,15418,27,965,1458,34,746,302,1,1367,1273,18045,2281,146,709,126,0,0,0,0,0,0,0,0,0
1,1,746,375,8996,678,302,1,2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,1,54,460,747,2,28,39,22,375,63,289,50,7787,0,0,0,0,0,0,0,0,0,0,0,0,0
561,0,2765,1,25402,3,991,18988,460,712,509,1214,25,355,14,441,696,1,675,41156,40177,0,0,0,0,0,0
80,1,1,54,920,1462,302,111,2,20,43711,446,658,1462,724,318,746,1439,15798,43711,0,0,0,0,0,0,0
205,0,746,93635,193,201,457,404,350,252,669,2237,669,1517,474,2,14627,5303,0,0,0,0,0,0,0,0,0
34,1,27,746,3598,1,1273,2941,433,3981,302,111,3,10,11,5628,0,0,0,0,0,0,0,0,0,0,0
775,1,2238,1756,2,84,94,155,142,966,21,21,6111,2,40,50,95,18,0,0,0,0,0,0,0,0,0
508,1,1,12383,200,270,490,402,167,490,423,441,712,1,0,0,0,0,0,0,0,0,0,0,0,0,0
427,1,712,1666,7379,6759,1,1,14,441,696,1,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,1,712,3,11,920,915,79,37543,4176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,0,746,1,736,1,4544,400,1273,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1,280,43711,39,302,10458,1232,440,462,14,441,696,1,746,0,0,0,0,0,0,0,0,0,0,0,0
339,0,383,899,43711,1332,1655,15,229,258,637,3148,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,0,101,31,712,44636,14,441,696,1,11408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,0,136,1,741,2931,3003,157,543,958,626,722,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,1,50,142,886,33,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0,2,4,31,11,43711,3,732,1489,746,5,526,2797,732,11,12975,14,441,696,1,0,0,0,0,0,0
13,1,36,984,580,1,1,110,746,267,296,302,2,15950,1,755,1118,1,0,0,0,0,0,0,0,0,0
315,0,54320,158,1851,746,1,1462,1553,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,1,2765,1,257,2,12,2641,313,2641,1845,1758,1,5619,3052,1884,14,441,696,1,1,0,0,0,0,0,0
387,0,1553,17,157,746,143,109,2852,2829,120,3,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0
273,0,184,2765,1,812,11,746,23986,693,6327,40,43711,133,7787,0,0,0,0,0,0,0,0,0,0,0,0
166,0,160,2,169,401,746,2765,31242,3234,833,826,38718,30243,3,1273,4,73630,0,0,0,0,0,0,0,0,0
865,0,2,40,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,1,2765,1,2440,111,975,5025,21,2641,291,198,211,6866,184,74,260,805,135,0,0,0,0,0,0,0,0
818,0,2765,1,4427,2765,1,27,413,23,2765,3,57,50,140,602,697,404,1081,5749,14,441,696,0,0,0,0
484,1,1,2,24,229,101,428,2045,2454,669,1498,2322,712,7763,0,0,0,0,0,0,0,0,0,0,0,0
854,0,8635,2261,50,612,10,1298,109,124,134,426,433,2765,65658,0,0,0,0,0,0,0,0,0,0,0,0
504,1,160,2,20,1,243,1303,1169,1690,176,5,332,615,712,0,0,0,0,0,0,0,0,0,0,0,0
243,0,46,28,456,543,2237,931,93635,193,33,4,2651,3980,1385,746,516,95,1841,0,0,0,0,0,0,0,0
566,0,44081,1,6045,12081,6498,157,1278,2778,4,6,5898,14,1,696,1,712,10429,4869,0,0,0,0,0,0,0
562,0,3767,6842,5012,6402,8362,11112,14,441,696,1,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,0,1738,846,2641,67,4,5,5365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0,746,38643,2719,1,38,746,76,190,5695,135,4869,2,36,0,0,0,0,0,0,0,0,0,0,0,0
782,1,50,313,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,124,3403,9072,13895,2641,10353,14,441,696,1,3089,1,11179,3128,3403,2641,198,1328,0,0,0,0,0,0,0
475,1,81,211,712,4045,1008,6231,4869,111,530,141,661,141,25,105,545,47,184,3721,2,76,65,0,0,0,0
681,0,2641,1021,371,4400,1,22242,8143,9656,28,1,281,9367,2642,0,0,0,0,0,0,0,0,0,0,0,0
510,1,4995,1503,13895,2368,574,712,459,14,441,696,1,2,33,4,65,72,0,0,0,0,0,0,0,0,0
58,1,1,6890,31274,1,41630,1,746,50,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,1,23812,6555,28738,1416,272,2231,1623,14,441,696,1,4869,44081,712,7763,0,0,0,0,0,0,0,0,0,0
560,0,257,712,795,16941,2449,2043,460,3017,7938,14,441,696,1,712,0,0,0,0,0,0,0,0,0,0,0
747,0,2214,1052,3850,10626,2641,793,5667,275,40,155,44,345,113,0,0,0,0,0,0,0,0,0,0,0,0
252,0,844,2423,1149,2642,1082,316,382,1149,6,245,36,746,410,0,0,0,0,0,0,0,0,0,0,0,0
21,1,147,62,22,11569,4589,1517,2642,746,706,15,305,14,441,696,1,0,0,0,0,0,0,0,0,0,0
313,0,1,90,802,345,10124,66,377,394,582,1819,352,516,746,0,0,0,0,0,0,0,0,0,0,0,0
459,1,44081,53,117,130,120,157,4869,712,22877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,746,113,1052,2507,1,46,76,353,157,5406,2907,3283,311,0,0,0,0,0,0,0,0,0,0,0,0
276,0,746,43711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,2,28,10509,165,2,37,65,619,1,45,746,746,567,222,38,1043,14,441,696,1,0,0,0,0,0
385,0,746,43711,33,4,1702,1655,3,636,2722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,1,556,50,2,26,46,998,44,142,764,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,1,597,1162,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,1,1426,11920,712,6555,28738,495,596,1690,31,53,318,39,157,4869,11342,28738,712,0,0,0,0,0,0,0,0
343,0,556,746,2,4,24,1,2537,1010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,0,349,2784,1948,6532,1131,12797,4767,1,12797,169,1884,8290,248,156,746,2641,0,0,0,0,0,0,0,0,0
308,0,556,746,130,267,674,284,21,2568,2719,78,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,1,133,2641,367,152,271,353,8014,13647,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1,531,3717,746,4557,4,1458,1899,21,3298,302,1310,8,0,0,0,0,0,0,0,0,0,0,0,0,0
663,0,44081,4869,6,422,3204,50564,2641,1,151,422,53949,3403,1829,0,0,0,0,0,0,0,0,0,0,0,0
99,1,746,304,128,594,129,17,302,176,9,249,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,0,1139,746,1,47264,1672,222,4432,15313,2873,2120,3683,1,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1,746,6154,931,1,689,2,267,973,1389,262,443,2376,15,266,1670,1088,0,0,0,0,0,0,0,0,0
458,1,9,23,712,191,353,1887,1576,1113,14,441,696,1,1,4869,0,0,0,0,0,0,0,0,0,0,0
330,0,2,148,410,27,413,3485,3837,8130,936,1018,746,746,1,1,0,0,0,0,0,0,0,0,0,0,0
214,0,2149,190,2129,284,2507,302,87,194,126,746,1168,25,277,0,0,0,0,0,0,0,0,0,0,0,0
466,1,356,128,1,165,7763,712,3,969,174,407,20228,257,4,2,1544,4869,0,0,0,0,0,0,0,0,0
121,1,1118,460,16,270,31,28,847,1118,2935,5,746,302,460,751,899,0,0,0,0,0,0,0,0,0,0
614,1,2641,11018,1202,296,1672,157,393,3494,2641,1,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0
20,1,2765,1,147,62,22,11569,4589,1517,2642,746,706,15,305,14,441,696,1,0,0,0,0,0,0,0,0
700,0,2641,43964,12864,1,3645,1,244,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1,113,746,93635,193,465,994,1680,1010,419,27933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,4059,816,746,2648,895,2466,3334,738,1720,1899,296,205,284,1010,3981,296,365,0,0,0,0,0,0,0,0
270,0,14811,1407,1,1882,746,1884,17150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,0,50,5,551,277,2860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,1,712,28738,1891,1708,14,441,696,1,10389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,1,2765,1,154,58,1309,4590,536,15,3,1124,1293,13258,12878,746,4961,1900,14,441,0,0,0,0,0,0,0
