,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
12943,569975175321653248,negative,0.6595,Flight Booking Problems,0.6595,American,,yesimsure_1,,0,AmericanAir Hi. Get error msg try check line. States : wrong pas # . Tickets rcvd AA due training DFW. U know Y ?,,2015-02-23 13:40:46 -0800,,West Central Africa
12944,569975126659342336,negative,1.0,Customer Service Issue,0.6704,American,,evlev1,,0,AmericanAir 's employee gate 45 JFK tell people bag n't fit need check clearly fits # AA291,,2015-02-23 13:40:34 -0800,CHI/ATX,Central Time (US & Canada)
12945,569975113694760960,positive,1.0,,,American,,BethMyn,,0,AmericanAir thanks ... I finally get afternoon. : ),,2015-02-23 13:40:31 -0800,,
12946,569975063094501376,negative,1.0,Late Flight,1.0,American,,kanne822,,0,"AmericanAir wait delay plane , sit plane hour wait Late Flight passenger. That 's BS too..",,2015-02-23 13:40:19 -0800,"Gilbert, AZ",Arizona
12947,569974766393823233,negative,1.0,Lost Luggage,1.0,American,,FunNateofPMG,,0,AmericanAir WHERE IS MY BAG ? ! ? ! ? !,,2015-02-23 13:39:08 -0800,,Quito
12948,569974705811107840,neutral,0.6438,,0.0,American,,kanne822,,0,AmericanAir 639,,2015-02-23 13:38:54 -0800,"Gilbert, AZ",Arizona
12949,569974668406296577,negative,1.0,Late Flight,0.3442,American,,kanne822,,0,AmericanAir Not true ! ! Stop make excuse ! You either overbook crappy plane !,,2015-02-23 13:38:45 -0800,"Gilbert, AZ",Arizona
12950,569974641214644224,neutral,0.6491,,,American,,mmalarkey,,0,AmericanAir # AmericanAirlines approach mex ... . http : //t.co/se57dmjHiW,,2015-02-23 13:38:38 -0800,"Washington, D.C.",
12951,569974508435562496,negative,1.0,Customer Service Issue,0.6412,American,,TejasGooner,,0,"AmericanAir no. Booked seat Dallas , live Dallas. Real nice gate agent exit row available tell n't available",,2015-02-23 13:38:07 -0800,The Republic of Texas,Central Time (US & Canada)
12952,569974423903715328,negative,0.6488,Flight Booking Problems,0.3346,American,,UllCon,,0,AmericanAir I pay use Paypal online I charge `` System Error '' I end call .,,2015-02-23 13:37:46 -0800,"Michigan, US",Quito
12953,569974318463119361,positive,1.0,,,American,,jjqb1,,0,AmericanAir # AATeam thanks work rigorous weather condition,,2015-02-23 13:37:21 -0800,,Buenos Aires
12954,569974287286845441,negative,1.0,Flight Booking Problems,0.6541,American,,AnnaIntheCity,,0,"AmericanAir 's I 'm ask exception. Staffer move last minute , 're nonprofit & amp ; lose $ 400 , want change ticket .",,2015-02-23 13:37:14 -0800,Northern Virginia,Eastern Time (US & Canada)
12955,569974234908389376,positive,1.0,,,American,,softwaredoug,,0,"AmericanAir thanks , I 'll look forward response .",,2015-02-23 13:37:01 -0800,"Charlottesville, VA",Hawaii
12956,569973945270546432,negative,1.0,Customer Service Issue,1.0,American,,TERRILHERNANDEZ,,0,AmericanAir advantage agent horrible ! I 've wait 5 hour call back hung rude agent !,,2015-02-23 13:35:52 -0800,Fort Lauderdale-Dallas-Boston,Central Time (US & Canada)
12957,569973504390639616,negative,1.0,Customer Service Issue,1.0,American,,iAMalexmetz,,0,AmericanAir yes 's issue site well unfortunately .,,2015-02-23 13:34:07 -0800,"Los Angeles, CA",Atlantic Time (Canada)
12958,569973352837853184,neutral,1.0,,,American,,TheRealOsleger,,0,AmericanAir I see new American Airlines credit card replace USAIRWAYS dividend MasterCard ?,,2015-02-23 13:33:31 -0800,,
12959,569973337050341376,negative,0.6578,Cancelled Flight,0.6578,American,,dustinpjones,,0,AmericanAir wife stick # Brownsville chance get flight ? She need work tomorrow morning .,,2015-02-23 13:33:27 -0800,"Bartlesville, OK",Central Time (US & Canada)
12960,569973278699352064,negative,0.7014,Customer Service Issue,0.7014,American,,onefjef,,0,"AmericanAir Will year , think ?",,2015-02-23 13:33:13 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
12961,569973105075990528,positive,0.6763,,0.0,American,,soundsofsatori,,0,"AmericanAir thank , truly appreciate help , send DM","[39.57991628, -105.94147157]",2015-02-23 13:32:32 -0800,Milky Way:Orion Arm:Earth:DFW,Central Time (US & Canada)
12962,569973034880098304,negative,1.0,Customer Service Issue,1.0,American,,skadott,,0,"americanair best 800 message say use website website say need call. If n't answer , # hardtodo",,2015-02-23 13:32:15 -0800,"san marcos,ca",
12963,569972985521532929,negative,1.0,Customer Service Issue,1.0,American,,T_Lubinski,,0,AmericanAir Trying get flight change dallas. Calling number say thanks call hang up. Guess I 'm stuck,,2015-02-23 13:32:03 -0800,"Boston, MA",Eastern Time (US & Canada)
12964,569972935227674624,negative,1.0,longlines,0.3469,American,,Itoe20,,0,"AmericanAir AA1675 airplane sit 24 hr , mechanical problems.BTW , AA desk unorganized",,2015-02-23 13:31:52 -0800,DFW,Central Time (US & Canada)
12965,569972777593262080,negative,1.0,Cancelled Flight,1.0,American,,StephanSDalal,,0,"AmericanAir Miami-PhL flight Cancelled Flightled I get gate. No one AA around , one phone. Awful awful awful .",,2015-02-23 13:31:14 -0800,,
12966,569972721901277184,negative,1.0,Lost Luggage,1.0,American,,FunNateofPMG,,0,AmericanAir Can care less youre without bag day week ! Ive 3 story last 3 hour ... I WANT MY BAG !,,2015-02-23 13:31:01 -0800,,Quito
12967,569972513721229312,negative,1.0,Can't Tell,0.6777,American,,ezemanalyst,,0,"AmericanAir hah , best flight attendant response , happy get screw , carriers. hahahah pathetic",,2015-02-23 13:30:11 -0800,,
12968,569972422130032640,negative,1.0,Cancelled Flight,1.0,American,,Itoe20,,0,"AmericanAir AA1675 flight Jamaica Cancelled Flightled yesterday due `` weather '' , flight still land DFW",,2015-02-23 13:29:49 -0800,DFW,Central Time (US & Canada)
12969,569972047931002880,neutral,0.3485,,0.0,American,,_CHarrington_,,0,AmericanAir board 2mins YAY ! ! ! !,,2015-02-23 13:28:20 -0800,Turks and Caicos Islands ,Pacific Time (US & Canada)
12970,569971998572589057,negative,1.0,Customer Service Issue,0.3526,American,,ezemanalyst,,0,"AmericanAir LIAR , precipitation day , 47 degree , n't pacify , look like fool ... ... .thats problem , admit suck",,2015-02-23 13:28:08 -0800,,
12971,569971756498329600,positive,0.6498,,,American,,davidmacho,,0,AmericanAir Thank much .,,2015-02-23 13:27:10 -0800,"ÃT: 41.498967,2.186957",Madrid
12972,569971722155208706,negative,1.0,Customer Service Issue,1.0,American,,skadott,,0,AmericanAir 12 call span two day ... ... ..none available speak someone. You un F-in believable. bad ever,,2015-02-23 13:27:02 -0800,"san marcos,ca",
12973,569971637296082945,negative,1.0,Customer Service Issue,1.0,American,,pantsasnapkins,,0,AmericanAir elwoodblues77 I 'm sure understands rule guy zero customer service. Staff damn counter !,,2015-02-23 13:26:42 -0800,"The Specific Ocean
",
12974,569971216934526976,negative,0.7052,Customer Service Issue,0.3808,American,,pantsasnapkins,,0,AmericanAir What 's baggage handler call DFW today ? No luggage onboard plane .,,2015-02-23 13:25:02 -0800,"The Specific Ocean
",
12975,569970829322260481,negative,1.0,Customer Service Issue,1.0,American,,hamms6,,0,". AmericanAir 50 minute hold , another 30 minute call yes. Going push get airport time",,2015-02-23 13:23:29 -0800,PNW,Pacific Time (US & Canada)
12976,569970775517741056,neutral,1.0,,,American,,stackach,,0,"AmericanAir Hi , discount award policy credit card holder change ? No longer see chart special site. Thanks !",,2015-02-23 13:23:17 -0800,NYC,Eastern Time (US & Canada)
12977,569970318305046528,negative,1.0,Customer Service Issue,0.6113,American,,horizon_endless,,0,AmericanAir seat assignment process Flight Booking Problems misleading. I 'm pay extra select seat .,,2015-02-23 13:21:28 -0800,"Brooklyn, NY",
12978,569970235392073729,negative,1.0,Customer Service Issue,0.6576,American,,IlyssaPanitz,,0,"AmericanAir ca n't hire staff helpful , informed nice 's customer ?",,2015-02-23 13:21:08 -0800,"New York, NY",Central Time (US & Canada)
12979,569969599711571968,negative,1.0,Customer Service Issue,1.0,American,,joseglopez00,,1,AmericanAir rude ticket counter employee force wife standby push list.. bad day,,2015-02-23 13:18:36 -0800,"Springfield, MO",Central Time (US & Canada)
12980,569969456190869504,negative,1.0,Flight Attendant Complaints,0.3587,American,,ashritt,,0,"AmericanAir Agents DFW kind best help , n't make PHX error attitude ! # Americant",,2015-02-23 13:18:02 -0800,"Iowa City, IA",Eastern Time (US & Canada)
12981,569969455171813376,negative,1.0,Customer Service Issue,0.6326,American,,SyracuseJen,,0,AmericanAir let reuse ticket. Thus I book vacation Delta ! Never fly American ... ...,,2015-02-23 13:18:02 -0800,,Eastern Time (US & Canada)
12982,569969374875881472,negative,1.0,Customer Service Issue,1.0,American,,iAMalexmetz,,0,AmericanAir 2 hr ! Guess I hang & amp ; give use award mile price jump ? Hm thanks http : //t.co/LE4H2gTzXZ,,2015-02-23 13:17:43 -0800,"Los Angeles, CA",Atlantic Time (Canada)
12983,569969267589947394,negative,1.0,Customer Service Issue,1.0,American,,LightSuitcase,,0,AmericanAir Need hold get call back. Just get hung phone system 6+ hour .,,2015-02-23 13:17:17 -0800,Here. But I want to be there.,
12984,569968904409214976,negative,1.0,Flight Attendant Complaints,0.6553,American,,ashritt,,0,"AmericanAir rude , unprofessional , helpful help try get home. As # aaadvantage # loyal aa customer dissatisfy !",,2015-02-23 13:15:50 -0800,"Iowa City, IA",Eastern Time (US & Canada)
12985,569968010431066112,negative,1.0,Customer Service Issue,0.3455,American,,ashritt,,0,AmericanAir work comm skill w hate agent PHX. Said I confirm flight DFW & amp ; get standby .,,2015-02-23 13:12:17 -0800,"Iowa City, IA",Eastern Time (US & Canada)
12986,569967909155446785,positive,1.0,,,American,,paylukkar,,0,AmericanAir thank assistance,,2015-02-23 13:11:53 -0800,,Beijing
12987,569967897600139264,negative,0.664,Late Flight,0.664,American,,Potatopainter,,0,"AmericanAir Hello , question , How many balloon think take life one plane ?",,2015-02-23 13:11:50 -0800,Earth,
12988,569967441591144450,negative,0.6466,Late Flight,0.3313,American,,ChuyAlberto,,0,AmericanAir need2know Ill able reach IND today.Rather stay MAF fly DFW & amp ; find I ca n't travel http : //t.co/gVgKHbx1RB,"[31.93684422, -102.20753682]",2015-02-23 13:10:02 -0800,,
12989,569967045544005632,negative,1.0,Customer Service Issue,1.0,American,,_rtuck,,0,"AmericanAir I 'm try hard get frustrate , I get response email phone. AA owe $ 500. How I claim",,2015-02-23 13:08:27 -0800,,Pacific Time (US & Canada)
12990,569966826639110147,negative,0.6817,Cancelled Flight,0.6817,American,,almarc44,,0,AmericanAir hi flight Dallas Cancelled Flightled go LA. Can u pls help rebook ?,"[32.90431463, -97.03489789]",2015-02-23 13:07:35 -0800,,
12991,569966496698343424,negative,1.0,Late Flight,0.3645,American,,beejy,,0,AmericanAir 2nd time 4 day flight delay gate agent n't say anything ! Thanks memories. # NeverAgain,,2015-02-23 13:06:16 -0800,"New York, NY",Quito
12992,569966076047437824,neutral,0.6421,,0.0,American,,flemmingerin,,0,AmericanAir Thanks 's tell go airport check agent-what 's ? http : //t.co/PfseNJk5Pw,,2015-02-23 13:04:36 -0800,San Diego,
12993,569966060926947329,neutral,1.0,,,American,,kayliemj,,0,AmericanAir 's best number use ?,,2015-02-23 13:04:33 -0800,"Seattle, WA",Pacific Time (US & Canada)
12994,569965873752104960,negative,1.0,Customer Service Issue,0.72,American,,kcgent,,0,AmericanAir call cue 11 hours. No call yet. Wife cue 9 hours. Got call hung .,,2015-02-23 13:03:48 -0800,,Central Time (US & Canada)
12995,569965247093731328,negative,1.0,Customer Service Issue,1.0,American,,PhilAuxier,,0,AmericanAir phone 47 minute ... say would 10 ... Any advice ?,,2015-02-23 13:01:19 -0800,"Hutchinson, KS",Central Time (US & Canada)
12996,569964670531973120,positive,1.0,,,American,,Laurelinesblog,,0,"AmericanAir Chicago see seat 6A , AA 1620. So far great ride ! On PDX ! http : //t.co/X4rsvAGIjN",,2015-02-23 12:59:01 -0800,"Chapel Hill, NC",
12997,569964493066919936,positive,0.6537,,0.0,American,,MikeThomas_Says,,0,AmericanAir thanks. Delivery status ? ?,,2015-02-23 12:58:19 -0800,DC,
12998,569964335038124033,negative,1.0,Customer Service Issue,0.657,American,,aepleiss,,0,AmericanAir I n't believe 's acceptable ticket # change check time & amp ; notified. Apparently 's standard .,,2015-02-23 12:57:41 -0800,,
12999,569964162979221504,negative,1.0,Customer Service Issue,0.6905,American,,FNMacDougall,,0,"AmericanAir I need complain AA , email form field n't allow enough character complaint. Have real email address ?",,2015-02-23 12:57:00 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
13000,569963767066271744,negative,1.0,Late Flight,1.0,American,,hootkurtis,,0,AmericanAir flight AA 1338 delay Providenciales miss connection AA 1651 Miami SEA. Who call ?,,2015-02-23 12:55:26 -0800,Vancouver,Pacific Time (US & Canada)
13001,569963701794516992,negative,1.0,Flight Booking Problems,0.3702,American,,RHFIT,,0,"AmericanAir ticket give lying , raise voice. With explanation happen http : //t.co/31cFHtK60r",,2015-02-23 12:55:10 -0800,,
13002,569962943980285952,negative,1.0,Late Flight,0.3399,American,,jocelyalatorre,,0,AmericanAir check go de airport everything fine. # fail,,2015-02-23 12:52:09 -0800,"Guadalajara, MÃ©xico",Guadalajara
13003,569962905493315585,negative,1.0,Can't Tell,0.6562,American,,RHFIT,,0,AmericanAir attach original ticket. flight number 1672. n't experience I think I would have. Terrible ! http : //t.co/5SdlyN9MSS,,2015-02-23 12:52:00 -0800,,
13004,569962901601005569,neutral,0.6579,,0.0,American,,AyDiosMio,,0,AmericanAir I book online unable Cancelled Flight online. But finally get thru .,"[34.02153389, -118.45231518]",2015-02-23 12:51:59 -0800,,Pacific Time (US & Canada)
13005,569962686219288576,positive,1.0,,,American,,AJerbearAffair,,2,AmericanAir Hey Becky Piela Orange County airport really kind helpful reschedule flight !,"[33.66642719, -117.88328444]",2015-02-23 12:51:08 -0800,DC/OKC,Central Time (US & Canada)
13006,569962494283919360,negative,0.6897,Flight Booking Problems,0.6897,American,,UllCon,,0,AmericanAir Feb. 15th rep give record locator tell I 'd receive email itinerary confirmation .,,2015-02-23 12:50:22 -0800,"Michigan, US",Quito
13007,569962134328778752,negative,1.0,Customer Service Issue,1.0,American,,roblasvegas,,0,AmericanAir This entire process take sooooo long decent seat left. # customerservice,,2015-02-23 12:48:56 -0800,Las Vegas,Pacific Time (US & Canada)
13008,569961680530247681,neutral,1.0,,,American,,dgoot,,0,AmericanAir flight attendant announce transportation wait u flight I think 'll make .,,2015-02-23 12:47:08 -0800,"Boston, MA",Mountain Time (US & Canada)
13009,569961398890991617,negative,1.0,Customer Service Issue,0.6475,American,,iAMalexmetz,,0,AmericanAir hold reserve award travel 1.5 hr now. Anyone home ? ? Or crazy weather issue ? http : //t.co/cEHrOeurC5,,2015-02-23 12:46:01 -0800,"Los Angeles, CA",Atlantic Time (Canada)
13010,569961398551379968,negative,0.6751,Flight Booking Problems,0.3649,American,,AnnaIntheCity,,0,AmericanAir We n't mind fee ! We tell ca n't change name ticket .,,2015-02-23 12:46:01 -0800,Northern Virginia,Eastern Time (US & Canada)
13011,569961302338072576,positive,1.0,,,American,,mike_square,,0,AmericanAir Thank ! ! ! ! I pick time .,,2015-02-23 12:45:38 -0800,"Dallas, Tx, USA",Mountain Time (US & Canada)
13012,569961111086362625,negative,1.0,Flight Booking Problems,0.3535,American,,softwaredoug,,0,"AmericanAir original receipt list flight cost $ 89ish , n't reflect use voucher",,2015-02-23 12:44:52 -0800,"Charlottesville, VA",Hawaii
13013,569960667140235264,neutral,0.7152,,0.0,American,,GorillaChopper,,0,AmericanAir whats hold flight 4302 ?,,2015-02-23 12:43:07 -0800,"Austin, TX. ",
13014,569960665827258368,positive,1.0,,,American,,scottfmurphy,,0,"AmericanAir Well , guy totally kicking million pound ass. Bar none , best SM team airline industry opinion .",,2015-02-23 12:43:06 -0800,"New York, NY",Central Time (US & Canada)
13015,569960303514923009,negative,1.0,Customer Service Issue,1.0,American,,avaflav13,,0,AmericanAir Least could would refund one-way ticket I buy since n't able accommodate. Thank .,,2015-02-23 12:41:40 -0800,,Quito
13016,569959876706885632,negative,1.0,Lost Luggage,0.708,American,,j_baucom,,0,"AmericanAir After patient `` delay '' bag 5 week , I tell could take another 3 5 weeks. Unacceptable !",,2015-02-23 12:39:58 -0800,,Atlantic Time (Canada)
13017,569959631256051712,negative,1.0,Customer Service Issue,1.0,American,,avaflav13,,0,AmericanAir I purchase ticket I never would buy flight Cancelled Flightled. Terrible customer service .,,2015-02-23 12:39:00 -0800,,Quito
13018,569959601011068928,negative,1.0,Late Flight,0.3726,American,,ezemanalyst,,0,"AmericanAir flt 703 , sorry schedule 545 , phl-mia , totally chaotic , poorly address event. Sent three gate night",,2015-02-23 12:38:52 -0800,,
13019,569959182729785344,negative,1.0,Flight Booking Problems,0.3364,American,,avaflav13,,0,AmericanAir Was tell could refund cost original return flight ( note : flight book expensive ),,2015-02-23 12:37:13 -0800,,Quito
13020,569958916668305408,negative,1.0,Flight Booking Problems,0.6702,American,,avaflav13,,0,"AmericanAir Not okay. Since could n't put early flight , I buy ticket another airline .",,2015-02-23 12:36:09 -0800,,Quito
13021,569958642411122688,negative,1.0,Late Flight,0.6685,American,,avaflav13,,0,"AmericanAir Heard back 7:30 today , put flight tomorrow AM , arrive home 4 pm. Meaning I 'd take 2nd day work .",,2015-02-23 12:35:04 -0800,,Quito
13022,569958485913243648,negative,1.0,Late Flight,0.6575,American,,_CHarrington_,,0,AmericanAir airport 8hrs tell nothing anyone rep say `` wait mechanic finish lunch '' !,,2015-02-23 12:34:27 -0800,Turks and Caicos Islands ,Pacific Time (US & Canada)
13023,569958295919730688,neutral,0.6655,,0.0,American,,avaflav13,,0,"AmericanAir Considering past midnight , I hang call receive another service call .",,2015-02-23 12:33:41 -0800,,Quito
13024,569958232162222082,neutral,1.0,,,American,,NefBonifacio,,0,AmericanAir I redeem AAdavantage mile LAN flight ?,,2015-02-23 12:33:26 -0800,"New York, NY",Eastern Time (US & Canada)
13025,569958224968982528,negative,1.0,Customer Service Issue,1.0,American,,Rizzilient,,0,"AmericanAir , I 've try less 8 time today get touch service desk begin 8:30 EST. I 'm luck -help !",,2015-02-23 12:33:24 -0800,,
13026,569957958634770432,negative,1.0,Late Flight,0.6591,American,,avaflav13,,0,"AmericanAir Was put hold 5.5 hr get call back 11:20 pm , wait hold another hour .",,2015-02-23 12:32:21 -0800,,Quito
13027,569957703813976065,negative,1.0,Cancelled Flight,1.0,American,,avaflav13,,0,AmericanAir You lose customer today. Flight today Cancelled Flightled I find call customer service yesterday .,,2015-02-23 12:31:20 -0800,,Quito
13028,569957675548721152,negative,1.0,Lost Luggage,0.6867,American,,Robin_Downing,,0,"AmericanAir Just call regard bag , come yesterday one notify updated online record locator # customerservice",,2015-02-23 12:31:13 -0800,,Eastern Time (US & Canada)
13029,569957170369814528,negative,1.0,Customer Service Issue,1.0,American,,elwoodblues77,,0,AmericanAir realize customer service leave much desire folk handle call could care less ... show .,,2015-02-23 12:29:13 -0800,Dallas,
13030,569957163138883584,positive,0.6983,,,American,,brooks_angus,,0,AmericanAir thanks,,2015-02-23 12:29:11 -0800,Greater Geelong ,
13031,569957000752140290,negative,1.0,Can't Tell,0.6874,American,,elwoodblues77,,0,AmericanAir unacceptable. It 's clear lose one customer n't matter American many bankruptcy take,,2015-02-23 12:28:32 -0800,Dallas,
13032,569956742122983424,negative,1.0,Customer Service Issue,1.0,American,,elwoodblues77,,0,AmericanAir another airline 's accommodate customers. Unable simply change passenger notice simply,,2015-02-23 12:27:31 -0800,Dallas,
13033,569956658199134208,neutral,1.0,,,American,,benskur,,0,AmericanAir probability flight 1330 DFW DTW delay Cancelled Flighted ?,,2015-02-23 12:27:11 -0800,,
13034,569956285828853761,positive,1.0,,,American,,flemmingerin,,0,AmericanAir THANK YOU ! ! ! ððððð,,2015-02-23 12:25:42 -0800,San Diego,
13035,569955742276407297,neutral,0.6576,,0.0,American,,bitter__tweet,,0,"AmericanAir Uhmmm need JColeNC Dallas , Tx tour ð«ð«ð«",,2015-02-23 12:23:32 -0800,,
13036,569955122819817472,negative,1.0,Customer Service Issue,1.0,American,,cannontekstar,,0,AmericanAir way reserve dogâs flight without speak representative ? Just boot helpline !,,2015-02-23 12:21:05 -0800,,
13037,569954275016765440,negative,1.0,Customer Service Issue,1.0,American,,owenHweaver,,0,AmericanAir I 've call 3 straight day one pick up. Sure storm also # customer Holler !,,2015-02-23 12:17:43 -0800,MPLS/ATX/BK,Mountain Time (US & Canada)
13038,569954220184604672,negative,0.7125,Lost Luggage,0.7125,American,,reebokpumped,,0,"americanair Can tell luggage ? I flight 1644 SNA DFW flight MKE Cancelled Flightled , get rebooked ORD",,2015-02-23 12:17:29 -0800,Milwaukee,Central Time (US & Canada)
13039,569954199821275136,negative,1.0,Cancelled Flight,1.0,American,,UllCon,,0,AmericanAir 's GTSVYB. It say 's Cancelled Flightled I try check .,,2015-02-23 12:17:25 -0800,"Michigan, US",Quito
13040,569953628687101954,positive,0.6826,,0.0,American,,megan_shearin,,0,AmericanAir thank you. They process refund .,,2015-02-23 12:15:08 -0800,Hampton Roads,
13041,569953475640995840,negative,0.6796,Flight Booking Problems,0.3474,American,,kayliemj,,0,"AmericanAir That 's good , I 'd expect I ca n't get phone make changes. Can I change online ?",,2015-02-23 12:14:32 -0800,"Seattle, WA",Pacific Time (US & Canada)
13042,569953006847954944,negative,1.0,Customer Service Issue,1.0,American,,thomashoward88,,0,"AmericanAir ; USAirways US 728/Feb 21. Unprofessional , unprepared , unsympathetic , lacked communication , lack solution .",,2015-02-23 12:12:40 -0800,,
13043,569952984257294336,positive,0.6709,,,American,,DigitalEdMom,,0,"AmericanAir Thanks ask On second plane maintenance issue , flight ORD LIT. Sitting gate warm plane",,2015-02-23 12:12:35 -0800,Wisconsin,Central Time (US & Canada)
13044,569952945028108288,negative,1.0,Bad Flight,0.3855,American,,DanJWillis,,0,AmericanAir hey ho lose money ( ) next make sure stick `` flyer right 's booklet '',,2015-02-23 12:12:25 -0800,my top secret gaming facility,Casablanca
13045,569952929756672001,neutral,0.6834,,0.0,American,,luzer,,0,AmericanAir please dm,,2015-02-23 12:12:22 -0800,,Quito
13046,569952639116447745,negative,1.0,Customer Service Issue,0.6878,American,,dorothykirk,,0,AmericanAir Trying 20 hrs reach agent. Must make change ca n't do web 11:59 PST. Had Cancelled Flight rev ystday .,,2015-02-23 12:11:13 -0800,North Carolina,Pacific Time (US & Canada)
13047,569952247641198593,negative,1.0,Lost Luggage,1.0,American,,GrrraceSM,,0,"AmericanAir Oh , lose luggage # ridiculous # angrybird # where'smybag",,2015-02-23 12:09:39 -0800,London,
13048,569951896808464384,positive,1.0,,,American,,Bobbyted,,0,AmericanAir great job great service SDF weekend winter storm .,,2015-02-23 12:08:16 -0800,"iPhone: 41.890884,-87.631195",Central Time (US & Canada)
13049,569951566784045058,negative,1.0,Lost Luggage,1.0,American,,Choreocon,,0,AmericanAir please get together find husbands luggage ! You 're ruin ski trip Aspen ! 3rd day luggage .,"[35.46005368, -80.68267946]",2015-02-23 12:06:57 -0800,,
13050,569951438329085952,negative,0.6867,Can't Tell,0.37200000000000005,American,,CraigPokorny,,0,"AmericanAir n't worry ... Delta take good care ... Your loss , gain .",,2015-02-23 12:06:26 -0800,"Bennington, NE",Central Time (US & Canada)
13051,569951363670642689,positive,1.0,,,American,,survivorsburg,,0,AmericanAir welcome anyone works condition deserve thank even though I side # Atlantic lol xx,,2015-02-23 12:06:08 -0800,Scotland,London
13052,569951353205870592,neutral,1.0,,,American,,thomas199023,,0,AmericanAir could check SWU ( typo last post ) space AA199 MXP-JFK Feb 28th ? Thanks,,2015-02-23 12:06:06 -0800,Netherlands,Amsterdam
13053,569951222515539968,neutral,1.0,,,American,,thomas199023,,0,AmericanAir could check SVU space AA199 MXP-JFK Feb 28th ? Thanks,,2015-02-23 12:05:35 -0800,Netherlands,Amsterdam
13054,569951016033980416,positive,1.0,,,American,,scottfmurphy,,0,"AmericanAir Thanks gang ! Mind I ask , handle Social Media house ?",,2015-02-23 12:04:46 -0800,"New York, NY",Central Time (US & Canada)
13055,569950980638412800,negative,1.0,Late Flight,0.6841,American,,ejber812,,0,AmericanAir sure is. What 's frustrate strand airport fate hand .,,2015-02-23 12:04:37 -0800,,Eastern Time (US & Canada)
13056,569950766485540864,negative,1.0,Lost Luggage,0.6974,American,,Six_Pack_Pollak,,0,AmericanAir thanks tell flight get Cancelled Flightled wasn't. Now I miss luggage you. Thanks fam !,"[32.90425138, -97.02805207]",2015-02-23 12:03:46 -0800,Houston,Central Time (US & Canada)
13057,569950724983025665,positive,1.0,,,American,,Apas717,,0,AmericanAir yes I have. Thanks,,2015-02-23 12:03:36 -0800,Jacksonville Florida,
13058,569950555344228352,negative,1.0,Customer Service Issue,1.0,American,,SuzanneNaylor,,0,AmericanAir 77min still hold chg award travel # sorrynotsorry,,2015-02-23 12:02:56 -0800,,Central Time (US & Canada)
13059,569950510981083136,negative,1.0,Customer Service Issue,1.0,American,,CraigPokorny,,0,AmericanAir Your people phone ca n't see ? And $ 800 difference. That 's poor process ...,,2015-02-23 12:02:45 -0800,"Bennington, NE",Central Time (US & Canada)
13060,569949946146742272,positive,1.0,,,American,,sichbella,,0,AmericanAir get new reservation tomorrow. Thanks !,,2015-02-23 12:00:30 -0800,KC,Pacific Time (US & Canada)
13061,569949655905263616,neutral,1.0,,,American,,davidmacho,,0,"AmericanAir I couple question , youâre available PM ?",,2015-02-23 11:59:21 -0800,"ÃT: 41.498967,2.186957",Madrid
13062,569949415458213888,neutral,0.6409,,0.0,American,,mike_square,,0,AmericanAir Is friends flight 386 JAX DFW Cancelled Flighted ?,,2015-02-23 11:58:24 -0800,"Dallas, Tx, USA",Mountain Time (US & Canada)
13063,569949017674809344,negative,1.0,Customer Service Issue,1.0,American,,scapshaw,,0,AmericanAir still take call ? Storm end 2 day ago. Be like pat # doyourjob,,2015-02-23 11:56:49 -0800,,
13064,569948991569264640,positive,0.6604,,,American,,MuseAMohamed,,0,"AmericanAir $ 90 dollar RT ticket Chicago ? Yes , Please !",,2015-02-23 11:56:43 -0800,N 44Â°0' 0'' / W 92Â°25' 0'',Eastern Time (US & Canada)
13065,569948758118526976,neutral,1.0,,,American,,flemmingerin,,0,AmericanAir Thank,,2015-02-23 11:55:47 -0800,San Diego,
13066,569948646717812736,positive,1.0,,,American,,Metalmikefisher,,0,AmericanAir Let 's extraordinary week make year remember # GoingForGreat 2015 thanks much American Airlines ! ! !,,2015-02-23 11:55:21 -0800,,Eastern Time (US & Canada)
13067,569948645853786113,negative,1.0,Customer Service Issue,0.6422,American,,Rozzinbags5,,0,AmericanAir helpful,,2015-02-23 11:55:20 -0800,,
13068,569948507018129408,negative,1.0,Customer Service Issue,0.6873,American,,StephRest,,0,"AmericanAir expect u spend hard earn $ fly make exception extra call volume , however , never make acpt",,2015-02-23 11:54:47 -0800,"21.791267,-72.189674",
13069,569948411966976000,neutral,1.0,,,American,,MEGENTRIPODI,,0,"AmericanAir friend tell able use credit airline towards one flight , tell could n't .",,2015-02-23 11:54:25 -0800,,
13070,569948398545039360,negative,1.0,longlines,0.7188,American,,maccom,,0,AmericanAir hour half landing bag finally trickle off. http : //t.co/4KbTzVjU3b,,2015-02-23 11:54:21 -0800,Denver,Mountain Time (US & Canada)
13071,569948314948530177,neutral,1.0,,,American,,MEGENTRIPODI,,0,AmericanAir well spell name wrong .,,2015-02-23 11:54:02 -0800,,
13072,569948241116016641,negative,1.0,Customer Service Issue,1.0,American,,StephRest,,0,"AmericanAir 2 hour ! No I 'm patient. Why n't call back feature pay someone answer phone , tweet # onhold",,2015-02-23 11:53:44 -0800,"21.791267,-72.189674",
